time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
19.995067,-88.1006,29.1412,-2.65,5.23E-08,F:\Fish_GM\10-05\FL11278195940.png,29,54,     0.032,     0.027,     1.207,     1.236
20.020491,-88.1005,29.0693,-5.04,5.79E-08,F:\Fish_GM\10-05\FL11278200047.png,30,800,     0.048,     0.036,     1.345,     1.410
20.024194,-88.1005,29.0591,-5.16,5.71E-08,F:\Fish_GM\10-05\FL11278200047.png,30,1200,     0.045,     0.035,     1.289,     1.492
20.036805,-88.1002,29.0241,-9.23,4.10E-08,F:\Fish_GM\10-05\FL11278200153.png,31,562,     0.080,     0.046,     1.734,     1.764
20.051257,-88.0996,28.9836,-4.45,1.32E-07,F:\Fish_GM\10-05\FL11278200300.png,32,123,     0.101,     0.051,     1.990,     2.126
20.051813,-88.0995,28.982,-4.45,6.36E-08,F:\Fish_GM\10-05\FL11278200300.png,32,183,     0.051,     0.043,     1.184,     1.325
20.05172,-88.0995,28.982,-7.43,3.74E-08,F:\Fish_GM\10-05\FL11278200300.png,32,173,     0.050,     0.045,     1.113,     1.276
20.056581,-88.0995,28.9689,-3.37,2.18E-07,F:\Fish_GM\10-05\FL11278200300.png,32,698,     0.148,     0.076,     1.947,     2.097
20.086542,-88.15,28.9648,-2.05,7.75E-08,F:\Fish_GM\10-05\FL11278200407.png,33,1934,     0.038,     0.023,     1.668,     1.659
20.087551,-88.1504,28.9681,-4.45,5.13E-08,F:\Fish_GM\10-05\FL11278200513.png,34,43,     0.042,     0.032,     1.285,     1.414
20.087801,-88.1505,28.9689,-8.27,4.06E-08,F:\Fish_GM\10-05\FL11278200513.png,34,70,     0.057,     0.036,     1.576,     1.600
20.088995,-88.1506,28.9721,-7.91,3.38E-08,F:\Fish_GM\10-05\FL11278200513.png,34,199,     0.046,     0.038,     1.218,     1.500
20.093893,-88.1506,28.9865,-4.33,9.09E-08,F:\Fish_GM\10-05\FL11278200513.png,34,728,     0.059,     0.039,     1.533,     1.828
20.093874,-88.1506,28.9865,-1.7,8.90E-08,F:\Fish_GM\10-05\FL11278200513.png,34,726,     0.043,     0.017,     2.452,     1.338
20.097476,-88.1503,28.9969,-3.61,7.50E-08,F:\Fish_GM\10-05\FL11278200513.png,34,1115,     0.050,     0.037,     1.357,     1.419
20.1179,-88.1504,29.0558,-10.54,2.32E-08,F:\Fish_GM\10-05\FL11278200620.png,35,1321,     0.045,     0.035,     1.265,     1.392
20.117984,-88.1504,29.0558,-5.4,4.88E-08,F:\Fish_GM\10-05\FL11278200620.png,35,1330,     0.041,     0.032,     1.260,     1.349
20.124863,-88.1505,29.075,-6.48,3.73E-08,F:\Fish_GM\10-05\FL11278200727.png,36,73,     0.043,     0.032,     1.346,     1.428
20.125289,-88.1505,29.0766,-2.89,5.47E-08,F:\Fish_GM\10-05\FL11278200727.png,36,119,     0.034,     0.027,     1.247,     1.448
20.1269,-88.1504,29.0806,-2.53,6.76E-08,F:\Fish_GM\10-05\FL11278200727.png,36,293,     0.033,     0.026,     1.248,     1.440
20.143871,-88.1487,29.13,-4.45,4.71E-08,F:\Fish_GM\10-05\FL11278200833.png,37,126,     0.043,     0.030,     1.423,     1.415
20.242835,-88.2042,29.1396,-5.76,3.84E-08,F:\Fish_GM\10-05\FL11278201407.png,42,815,     0.041,     0.035,     1.185,     1.231
20.242863,-88.2042,29.1388,-2.65,7.43E-08,F:\Fish_GM\10-05\FL11278201407.png,42,818,     0.042,     0.033,     1.266,     1.472
20.243002,-88.2042,29.1388,-5.76,5.65E-08,F:\Fish_GM\10-05\FL11278201407.png,42,833,     0.050,     0.038,     1.294,     1.567
20.243159,-88.2042,29.1388,-5.88,4.51E-08,F:\Fish_GM\10-05\FL11278201407.png,42,850,     0.042,     0.037,     1.131,     1.399
20.244243,-88.2043,29.1348,-5.16,4.74E-08,F:\Fish_GM\10-05\FL11278201407.png,42,967,     0.052,     0.041,     1.268,     1.217
20.243965,-88.2043,29.1356,-4.45,5.55E-08,F:\Fish_GM\10-05\FL11278201407.png,42,937,     0.044,     0.039,     1.127,     1.236
20.241502,-88.2042,29.1427,-5.28,5.40E-08,F:\Fish_GM\10-05\FL11278201407.png,42,671,     0.045,     0.036,     1.280,     1.453
20.245252,-88.2043,29.1325,-7.32,3.86E-08,F:\Fish_GM\10-05\FL11278201407.png,42,1076,     0.049,     0.042,     1.187,     1.347
20.245456,-88.2043,29.1317,-4.68,4.52E-08,F:\Fish_GM\10-05\FL11278201407.png,42,1098,     0.041,     0.037,     1.086,     1.211
20.25964,-88.2045,29.0917,-4.8,5.85E-08,F:\Fish_GM\10-05\FL11278201513.png,43,630,     0.049,     0.035,     1.384,     1.638
20.281851,-88.2041,29.0289,-3.73,6.96E-08,F:\Fish_GM\10-05\FL11278201620.png,44,1029,     0.050,     0.038,     1.329,     1.420
20.281962,-88.2041,29.0289,-6.36,4.48E-08,F:\Fish_GM\10-05\FL11278201620.png,44,1041,     0.048,     0.039,     1.254,     1.379
20.282925,-88.2041,29.025,-6.36,4.76E-08,F:\Fish_GM\10-05\FL11278201620.png,44,1145,     0.051,     0.040,     1.296,     1.337
20.282981,-88.2041,29.025,-3.85,6.84E-08,F:\Fish_GM\10-05\FL11278201620.png,44,1151,     0.050,     0.040,     1.254,     1.409
20.285379,-88.2042,29.0187,-15.09,2.11E-08,F:\Fish_GM\10-05\FL11278201620.png,44,1410,     0.092,     0.052,     1.784,     2.299
20.285795,-88.2042,29.0179,-3.13,7.63E-08,F:\Fish_GM\10-05\FL11278201620.png,44,1455,     0.050,     0.035,     1.406,     1.520
20.292285,-88.2043,28.999,-4.8,4.54E-08,F:\Fish_GM\10-05\FL11278201727.png,45,156,     0.040,     0.035,     1.150,     1.220
20.292915,-88.2043,28.9974,-4.33,5.31E-08,F:\Fish_GM\10-05\FL11278201727.png,45,224,     0.042,     0.035,     1.206,     1.342
20.303238,-88.2044,28.9683,-6.12,4.49E-08,F:\Fish_GM\10-05\FL11278201727.png,45,1339,     0.048,     0.036,     1.350,     1.608
20.328764,-88.2489,28.9466,-5.4,4.87E-08,F:\Fish_GM\10-05\FL11278201940.png,47,96,     0.044,     0.034,     1.313,     1.507
20.460847,-88.3017,29.2261,-2.41,1.89E-07,F:\Fish_GM\10-05\FL11278202727.png,54,362,     0.099,     0.070,     1.416,     1.250
20.513778,-88.3017,29.076,-5.52,7.65E-08,F:\Fish_GM\10-05\FL11278203047.png,57,79,     0.075,     0.054,     1.387,     1.778
20.532101,-88.3009,29.0238,-2.29,7.20E-08,F:\Fish_GM\10-05\FL11278203153.png,58,58,     0.045,     0.030,     1.526,     1.399
20.557859,-88.3046,28.9506,-11.86,2.42E-08,F:\Fish_GM\10-05\FL11278203300.png,59,840,     0.060,     0.050,     1.210,     1.555
20.558395,-88.3057,28.9482,-4.33,6.32E-08,F:\Fish_GM\10-05\FL11278203300.png,59,898,     0.053,     0.043,     1.242,     1.338
20.559201,-88.3068,28.9459,-5.64,5.53E-08,F:\Fish_GM\10-05\FL11278203300.png,59,985,     0.049,     0.042,     1.184,     1.365
20.602901,-88.3531,29.0189,-3.01,8.96E-08,F:\Fish_GM\10-05\FL11278203513.png,61,1705,     0.056,     0.035,     1.626,     1.702
20.60291,-88.3531,29.0189,-1.93,1.07E-07,F:\Fish_GM\10-05\FL11278203513.png,61,1706,     0.045,     0.023,     1.963,     1.652
20.612974,-88.3484,29.0478,-2.41,7.41E-08,F:\Fish_GM\10-05\FL11278203620.png,62,793,     0.046,     0.028,     1.663,     1.545
20.72029,-88.4017,29.2105,-3.25,1.89E-07,F:\Fish_GM\10-05\FL11278204300.png,68,384,     0.100,     0.069,     1.445,     1.596
20.873862,-88.4501,29.0988,-1.93,2.18E-07,F:\Fish_GM\10-05\FL11278205153.png,76,971,     0.050,     0.038,     1.326,     1.719
20.944903,-88.4952,29.2595,-11.86,2.17E-08,F:\Fish_GM\10-05\FL11278205620.png,80,644,     0.143,     0.106,     1.343,     1.591
21.027406,-88.5011,29.024,-5.04,5.67E-08,F:\Fish_GM\10-05\FL11278210047.png,84,1555,     0.044,     0.036,     1.244,     1.464
21.113131,-88.5506,29.077,-15.8,1.20E-08,F:\Fish_GM\10-05\FL11278210620.png,89,814,     0.056,     0.040,     1.387,     1.715
21.271841,-88.6036,29.0278,-2.05,1.01E-07,F:\Fish_GM\10-05\FL11278211513.png,97,1956,     0.043,     0.024,     1.805,     1.588
21.308524,-88.6269,28.9316,-1.34,           -NaN,F:\Fish_GM\10-05\FL11278211726.png,99,1918,     0.044,     0.028,     1.596,     2.152
21.308653,-88.6279,28.9316,-1.58,           -NaN,F:\Fish_GM\10-05\FL11278211726.png,99,1932,     0.044,     0.026,     1.679,     2.209
21.34678,-88.6544,29.0186,-1.7,1.02E-07,F:\Fish_GM\10-05\FL11278212046.png,102,50,     0.035,     0.022,     1.606,     1.509
21.356604,-88.6526,29.0467,-5.4,6.81E-08,F:\Fish_GM\10-05\FL11278212046.png,102,1111,     0.055,     0.040,     1.374,     1.569
21.369658,-88.6505,29.083,-5.64,9.29E-08,F:\Fish_GM\10-05\FL11278212153.png,103,521,     0.085,     0.043,     1.980,     2.149
21.492103,-88.7037,29.1174,-5.64,4.41E-08,F:\Fish_GM\10-05\FL11278212833.png,109,1746,     0.044,     0.039,     1.135,     1.225
21.492158,-88.7037,29.1174,-3.13,7.20E-08,F:\Fish_GM\10-05\FL11278212833.png,109,1752,     0.047,     0.039,     1.226,     1.246
21.49213,-88.7037,29.1174,-7.91,4.05E-08,F:\Fish_GM\10-05\FL11278212833.png,109,1749,     0.057,     0.043,     1.314,     1.473
21.496528,-88.7024,29.105,-4.68,4.99E-08,F:\Fish_GM\10-05\FL11278212940.png,110,224,     0.044,     0.037,     1.183,     1.276
21.496824,-88.7023,29.1042,-2.65,7.32E-08,F:\Fish_GM\10-05\FL11278212940.png,110,256,     0.041,     0.033,     1.230,     1.255
21.496945,-88.7022,29.1034,-5.4,5.79E-08,F:\Fish_GM\10-05\FL11278212940.png,110,269,     0.045,     0.039,     1.136,     1.372
21.498102,-88.7019,29.1003,-3.85,5.58E-08,F:\Fish_GM\10-05\FL11278212940.png,110,394,     0.047,     0.042,     1.140,     1.280
21.498436,-88.7018,29.0995,-3.61,6.18E-08,F:\Fish_GM\10-05\FL11278212940.png,110,430,     0.046,     0.038,     1.193,     1.321
21.599493,-88.7522,29.0312,-4.09,6.45E-08,F:\Fish_GM\10-05\FL11278213513.png,115,1345,     0.048,     0.033,     1.449,     1.535
21.626352,-88.7531,29.1089,-5.16,6.44E-08,F:\Fish_GM\10-05\FL11278213726.png,117,246,     0.050,     0.038,     1.309,     1.430
21.626241,-88.7531,29.1089,-4.21,5.74E-08,F:\Fish_GM\10-05\FL11278213726.png,117,234,     0.044,     0.037,     1.194,     1.267
21.626398,-88.7531,29.1096,-2.77,6.69E-08,F:\Fish_GM\10-05\FL11278213726.png,117,251,     0.039,     0.032,     1.204,     1.238
21.626417,-88.7531,29.1096,-4.21,5.17E-08,F:\Fish_GM\10-05\FL11278213726.png,117,253,     0.042,     0.036,     1.155,     1.217
21.626759,-88.7531,29.1105,-2.41,7.48E-08,F:\Fish_GM\10-05\FL11278213726.png,117,290,     0.035,     0.026,     1.352,     1.324
21.627935,-88.7529,29.1145,-4.33,5.91E-08,F:\Fish_GM\10-05\FL11278213726.png,117,417,     0.045,     0.036,     1.242,     1.392
21.628379,-88.7529,29.1153,-1.93,9.08E-08,F:\Fish_GM\10-05\FL11278213726.png,117,465,     0.034,     0.021,     1.661,     1.365
21.719234,-88.8027,29.1691,-2.53,2.24E-07,F:\Fish_GM\10-05\FL11278214300.png,122,278,     0.080,     0.055,     1.474,     1.655
21.729289,-88.8013,29.1396,-4.57,5.79E-08,F:\Fish_GM\10-05\FL11278214300.png,122,1364,     0.046,     0.037,     1.258,     1.367
21.728816,-88.8014,29.1404,-3.37,5.80E-08,F:\Fish_GM\10-05\FL11278214300.png,122,1313,     0.036,     0.033,     1.097,     1.232
21.732686,-88.8009,29.13,-3.37,7.94E-08,F:\Fish_GM\10-05\FL11278214300.png,122,1731,     0.048,     0.037,     1.304,     1.478
21.838567,-88.8496,29.0353,-7.43,3.90E-07,F:\Fish_GM\10-05\FL11278214940.png,128,1167,     0.326,     0.104,     3.126,     4.462
21.838577,-88.8496,29.0353,-6.24,2.20E-07,F:\Fish_GM\10-05\FL11278214940.png,128,1168,     0.309,     0.095,     3.272,     3.798
21.838614,-88.8496,29.0353,-6.24,1.95E-07,F:\Fish_GM\10-05\FL11278214940.png,128,1172,     0.154,     0.077,     2.010,     2.566
21.838623,-88.8496,29.0353,-5.04,1.85E-07,F:\Fish_GM\10-05\FL11278214940.png,128,1173,     0.138,     0.073,     1.879,     1.939
21.878249,-88.8495,29.1504,-4.57,1.98E-07,F:\Fish_GM\10-05\FL11278215153.png,130,1453,     0.123,     0.103,     1.192,     1.287
0.66623639,-88.5176,29.6081,-2.89,1.33E-07,F:\Fish_GM\10-05\FL11279003949.png,162,279,     0.070,     0.047,     1.476,     1.445
0.66770861,-88.5139,29.605,-2.89,1.11E-07,F:\Fish_GM\10-05\FL11279003949.png,162,438,     0.051,     0.046,     1.112,     1.325
0.66779194,-88.5139,29.605,-1.1,2.74E-07,F:\Fish_GM\10-05\FL11279003949.png,162,447,     0.023,     0.013,     1.845,     1.656
0.721325,-88.3946,29.5074,-2.17,1.48E-07,F:\Fish_GM\10-05\FL11279004309.png,165,229,     0.055,     0.038,     1.454,     1.538
0.75011917,-88.3294,29.4539,-1.1,2.67E-07,F:\Fish_GM\10-05\FL11279004415.png,166,1339,     0.034,     0.016,     2.092,     1.561
0.84149194,-88.1265,29.286,-1.46,2.10E-07,F:\Fish_GM\10-05\FL11279004949.png,171,1208,     0.049,     0.020,     2.400,     2.221
0.84214,-88.1246,29.2845,-2.89,7.32E-08,F:\Fish_GM\10-05\FL11279004949.png,171,1278,     0.039,     0.033,     1.192,     1.362
0.84218611,-88.1246,29.2845,-2.29,8.58E-08,F:\Fish_GM\10-05\FL11279004949.png,171,1283,     0.033,     0.026,     1.243,     1.450
0.84264,-88.124,29.284,-3.85,6.19E-08,F:\Fish_GM\10-05\FL11279004949.png,171,1332,     0.043,     0.034,     1.251,     1.268
0.84252889,-88.124,29.284,-2.17,8.00E-08,F:\Fish_GM\10-05\FL11279004949.png,171,1320,     0.029,     0.022,     1.275,     1.257
0.86188833,-88.1022,29.238,-1.82,1.11E-07,F:\Fish_GM\10-05\FL11279005055.png,172,1411,     0.034,     0.024,     1.452,     1.694
0.86599917,-88.1027,29.2259,-1.46,1.13E-07,F:\Fish_GM\10-05\FL11279005055.png,172,1855,     0.032,     0.019,     1.704,     2.589
0.88238694,-88.1027,29.1788,-2.29,7.87E-08,F:\Fish_GM\10-05\FL11279005202.png,173,1625,     0.039,     0.023,     1.691,     1.534
0.88534028,-88.1024,29.17,-6.96,3.81E-08,F:\Fish_GM\10-05\FL11279005202.png,173,1944,     0.042,     0.034,     1.236,     1.510
0.88522,-88.1024,29.17,-2.53,5.74E-08,F:\Fish_GM\10-05\FL11279005202.png,173,1931,     0.033,     0.025,     1.291,     1.251
0.92317083,-88.1022,29.0609,-1.46,1.20E-07,F:\Fish_GM\10-05\FL11279005522.png,176,30,     0.033,     0.017,     1.907,     1.722
0.94262306,-88.1015,29.0037,-3.01,8.70E-08,F:\Fish_GM\10-05\FL11279005629.png,177,131,     0.044,     0.030,     1.475,     1.675
0.94302139,-88.1015,29.0029,-5.4,4.86E-08,F:\Fish_GM\10-05\FL11279005629.png,177,174,     0.045,     0.036,     1.263,     1.315
0.99760972,-88.1487,29.0129,-5.88,6.71E-08,F:\Fish_GM\10-05\FL11279005949.png,180,70,     0.049,     0.037,     1.323,     1.514
0.99830417,-88.1486,29.0161,-4.92,6.57E-08,F:\Fish_GM\10-05\FL11279005949.png,180,145,     0.041,     0.032,     1.257,     1.609
1.0010447,-88.1484,29.024,-4.8,1.83E-07,F:\Fish_GM\10-05\FL11279005949.png,180,441,     0.132,     0.046,     2.879,     3.090
1.0032853,-88.1483,29.0296,-2.65,8.65E-08,F:\Fish_GM\10-05\FL11279005949.png,180,683,     0.041,     0.028,     1.465,     1.559
1.0032483,-88.1483,29.0296,-3.01,7.87E-08,F:\Fish_GM\10-05\FL11279005949.png,180,679,     0.041,     0.032,     1.270,     1.433
1.0036925,-88.1483,29.0304,-4.8,4.87E-08,F:\Fish_GM\10-05\FL11279005949.png,180,727,     0.036,     0.032,     1.119,     1.319
1.0065072,-88.1482,29.0392,-4.33,5.36E-08,F:\Fish_GM\10-05\FL11279005949.png,180,1031,     0.035,     0.030,     1.154,     1.265
1.0064517,-88.1482,29.0384,-3.37,5.37E-08,F:\Fish_GM\10-05\FL11279005949.png,180,1025,     0.030,     0.027,     1.120,     1.269
1.0753631,-88.1489,29.2376,-2.41,7.44E-08,F:\Fish_GM\10-05\FL11279010415.png,184,468,     0.032,     0.025,     1.279,     1.764
1.0770297,-88.1491,29.2416,-1.46,           -NaN,F:\Fish_GM\10-05\FL11279010415.png,184,648,     0.044,     0.030,     1.461,     1.669
1.0809461,-88.1546,29.2527,-2.89,9.87E-08,F:\Fish_GM\10-05\FL11279010415.png,184,1071,     0.058,     0.049,     1.167,     1.345
1.1332106,-88.2009,29.1375,-4.57,6.64E-08,F:\Fish_GM\10-05\FL11279010735.png,187,716,     0.047,     0.035,     1.349,     1.593
1.1349792,-88.2008,29.1328,-6.84,5.09E-08,F:\Fish_GM\10-05\FL11279010735.png,187,907,     0.052,     0.037,     1.410,     1.704
1.1551536,-88.2018,29.0741,-4.33,6.88E-08,F:\Fish_GM\10-05\FL11279010842.png,188,1086,     0.051,     0.038,     1.325,     1.417
1.2198061,-88.2503,28.9698,-9.35,2.47E-08,F:\Fish_GM\10-05\FL11279011309.png,192,69,     0.041,     0.030,     1.348,     1.481
1.3889692,-88.3003,29.0812,-3.85,8.37E-08,F:\Fish_GM\10-05\FL11279012309.png,201,340,     0.054,     0.043,     1.265,     1.405
1.3867564,-88.3002,29.0875,-10.07,3.03E-08,F:\Fish_GM\10-05\FL11279012309.png,201,101,     0.054,     0.041,     1.301,     1.548
1.3961539,-88.3003,29.0603,-3.01,7.23E-08,F:\Fish_GM\10-05\FL11279012309.png,201,1116,     0.042,     0.030,     1.385,     1.498
1.3962281,-88.3003,29.0603,-2.53,6.90E-08,F:\Fish_GM\10-05\FL11279012309.png,201,1124,     0.031,     0.024,     1.289,     1.389
1.4001444,-88.3003,29.0489,-4.45,7.56E-08,F:\Fish_GM\10-05\FL11279012309.png,201,1547,     0.049,     0.034,     1.445,     1.739
1.4758422,-88.3514,29.0141,-2.05,9.74E-08,F:\Fish_GM\10-05\FL11279012735.png,205,1723,     0.032,     0.020,     1.643,     1.786
1.4766572,-88.3514,29.0157,-6.48,4.30E-08,F:\Fish_GM\10-05\FL11279012735.png,205,1811,     0.046,     0.033,     1.394,     1.457
1.5062011,-88.3495,29.101,-4.33,1.29E-07,F:\Fish_GM\10-05\FL11279012949.png,207,1002,     0.070,     0.052,     1.347,     1.747
1.5482906,-88.349,29.223,-1.82,2.93E-07,F:\Fish_GM\10-05\FL11279013202.png,209,1548,     0.074,     0.041,     1.806,     2.011
1.6268958,-88.4003,29.0912,-2.53,6.68E-08,F:\Fish_GM\10-05\FL11279013737.png,214,38,     0.032,     0.029,     1.115,     1.311
1.6269236,-88.4003,29.0912,-4.33,5.43E-08,F:\Fish_GM\10-05\FL11279013737.png,214,41,     0.044,     0.034,     1.296,     1.421
1.7096489,-88.452,29.0035,-6.05,4.03E-08,F:\Fish_GM\10-05\FL11279014202.png,218,976,     0.038,     0.032,     1.168,     1.355
1.7097969,-88.452,29.0035,-3.1,5.22E-08,F:\Fish_GM\10-05\FL11279014202.png,218,992,     0.029,     0.025,     1.153,     1.458
1.7118153,-88.4518,29.0091,-3.22,4.30E-08,F:\Fish_GM\10-05\FL11279014202.png,218,1210,     0.033,     0.028,     1.178,     1.346
1.7244069,-88.4494,29.0446,-6.36,4.30E-08,F:\Fish_GM\10-05\FL11279014309.png,219,570,     0.040,     0.033,     1.229,     1.383
1.9225403,-88.5124,28.9433,-1.93,1.96E-07,F:\Fish_GM\10-05\FL11279015415.png,229,1970,     0.106,     0.036,     2.938,     4.084
2.1627353,-88.6132,28.9451,-3.49,7.43E-08,F:\Fish_GM\10-05\FL11279020842.png,242,1913,     0.051,     0.034,     1.513,     1.644
2.1627167,-88.6132,28.9451,-5.4,4.24E-08,F:\Fish_GM\10-05\FL11279020842.png,242,1911,     0.040,     0.034,     1.188,     1.306
2.1627536,-88.6132,28.9451,-7.2,3.69E-08,F:\Fish_GM\10-05\FL11279020842.png,242,1915,     0.046,     0.037,     1.259,     1.369
2.1628092,-88.6132,28.9451,-6.24,5.01E-08,F:\Fish_GM\10-05\FL11279020842.png,242,1921,     0.048,     0.037,     1.304,     1.473
2.1741233,-88.6486,28.953,-1.46,1.07E-07,F:\Fish_GM\10-05\FL11279020949.png,243,1143,     0.060,     0.023,     2.603,     2.615
2.3502397,-88.7009,29.0892,-17.6,2.52E-08,F:\Fish_GM\10-05\FL11279022055.png,253,165,     0.219,     0.082,     2.666,     2.887
2.489905,-88.7491,29.1765,-14.97,1.31E-08,F:\Fish_GM\10-05\FL11279022843.png,260,1221,     0.159,     0.099,     1.606,     2.066
2.6381531,-88.8167,28.9427,-1.22,1.71E-07,F:\Fish_GM\10-05\FL11279023736.png,268,1233,     0.101,     0.052,     1.946,     2.035
2.65093,-88.851,28.9591,-1.82,           -NaN,F:\Fish_GM\10-05\FL11279023843.png,269,613,     0.070,     0.045,     1.545,     1.970
