time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
       21.259626,    -88.4326,     29.6098,     -3.49,     1.036e-007,F:\Fish_GM\09-29\FL11272211432.png, 102,1723,     0.050,     0.044,     1.118,     1.298
       21.259894,    -88.4333,     29.6092,     -2.89,     1.146e-007,F:\Fish_GM\09-29\FL11272211432.png, 102,1752,     0.048,     0.044,     1.094,     1.245
       21.259876,    -88.4333,     29.6092,     -5.28,     6.451e-008,F:\Fish_GM\09-29\FL11272211432.png, 102,1750,     0.054,     0.047,     1.143,     1.328
       21.258829,    -88.4307,     29.6116,     -2.05,     1.460e-007,F:\Fish_GM\09-29\FL11272211432.png, 102,1637,     0.057,     0.048,     1.199,     1.300
       21.258774,    -88.4307,     29.6116,     -1.70,     1.638e-007,F:\Fish_GM\09-29\FL11272211432.png, 102,1631,     0.052,     0.047,     1.098,     1.282
       21.268690,    -88.4384,     29.5862,     -6.36,     6.197e-008,F:\Fish_GM\09-29\FL11272211538.png, 103, 702,     0.078,     0.058,     1.337,     1.557
       21.274106,    -88.4248,     29.5784,     -3.51,     7.850e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1287,     0.057,     0.046,     1.236,     1.299
       21.277134,    -88.4155,     29.5793,     -2.79,     9.445e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1614,     0.047,     0.040,     1.153,     1.289
       21.277189,    -88.4147,     29.5796,     -3.87,     8.105e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1620,     0.051,     0.042,     1.219,     1.372
       21.277254,    -88.4147,     29.5796,     -5.31,     5.716e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1627,     0.051,     0.046,     1.122,     1.267
       21.277356,    -88.4147,     29.5796,     -4.11,     7.989e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1638,     0.051,     0.044,     1.171,     1.317
       21.277772,    -88.4140,     29.5800,     -4.59,     7.121e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1683,     0.049,     0.042,     1.148,     1.319
       21.277921,    -88.4132,     29.5804,     -5.19,     5.824e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1699,     0.047,     0.044,     1.082,     1.243
       21.277958,    -88.4132,     29.5804,     -2.07,     1.081e-007,F:\Fish_GM\09-29\FL11272211538.png, 103,1703,     0.044,     0.038,     1.170,     1.215
       21.278069,    -88.4132,     29.5804,     -2.07,     1.110e-007,F:\Fish_GM\09-29\FL11272211538.png, 103,1715,     0.044,     0.039,     1.142,     1.263
       21.278161,    -88.4125,     29.5807,     -3.51,     1.246e-007,F:\Fish_GM\09-29\FL11272211538.png, 103,1725,     0.063,     0.045,     1.398,     1.550
       21.278208,    -88.4125,     29.5807,     -5.66,     5.832e-008,F:\Fish_GM\09-29\FL11272211538.png, 103,1730,     0.050,     0.046,     1.091,     1.269
       21.278467,    -88.4118,     29.5812,     -1.47,     1.457e-007,F:\Fish_GM\09-29\FL11272211538.png, 103,1758,     0.046,     0.039,     1.194,     1.247
       21.278513,    -88.4118,     29.5812,     -1.83,     1.353e-007,F:\Fish_GM\09-29\FL11272211538.png, 103,1763,     0.046,     0.037,     1.226,     1.430
       21.279300,    -88.4097,     29.5826,     -1.95,     1.244e-007,F:\Fish_GM\09-29\FL11272211538.png, 103,1848,     0.044,     0.039,     1.136,     1.231
       21.281087,    -88.4064,     29.5862,     -3.85,     7.496e-008,F:\Fish_GM\09-29\FL11272211645.png, 104,  41,     0.044,     0.040,     1.101,     1.239
       21.281281,    -88.4059,     29.5868,     -3.01,     1.127e-007,F:\Fish_GM\09-29\FL11272211645.png, 104,  62,     0.048,     0.039,     1.241,     1.373
       21.282013,    -88.4047,     29.5888,     -2.65,     1.124e-007,F:\Fish_GM\09-29\FL11272211645.png, 104, 141,     0.044,     0.037,     1.189,     1.235
       21.281596,    -88.4055,     29.5875,     -1.34,     1.506e-007,F:\Fish_GM\09-29\FL11272211645.png, 104,  96,     0.041,     0.034,     1.205,     1.305
       21.281522,    -88.4055,     29.5875,     -2.05,     1.227e-007,F:\Fish_GM\09-29\FL11272211645.png, 104,  88,     0.038,     0.036,     1.060,     1.316
       21.281356,    -88.4059,     29.5868,     -2.77,     9.835e-008,F:\Fish_GM\09-29\FL11272211645.png, 104,  70,     0.041,     0.038,     1.080,     1.274
       21.281439,    -88.4059,     29.5868,     -1.82,     1.227e-007,F:\Fish_GM\09-29\FL11272211645.png, 104,  79,     0.039,     0.036,     1.088,     1.227
       21.302345,    -88.4040,     29.6424,    -17.36,     7.646e-009,F:\Fish_GM\09-29\FL11272211752.png, 105, 337,     0.161,     0.094,     1.716,     2.122
       21.351971,    -88.4027,     29.7778,     -1.82,     2.479e-007,F:\Fish_GM\09-29\FL11272212005.png, 107,1697,     0.061,     0.045,     1.361,     1.735
       21.338444,    -88.4006,     29.7412,    -24.29,     9.970e-010,F:\Fish_GM\09-29\FL11272212005.png, 107, 236,     0.364,     0.204,     1.785,     2.355
       21.339036,    -88.4008,     29.7427,    -21.90,     1.606e-009,F:\Fish_GM\09-29\FL11272212005.png, 107, 300,     0.447,     0.223,     2.000,     1.886
       21.339111,    -88.4008,     29.7427,    -21.78,     1.548e-009,F:\Fish_GM\09-29\FL11272212005.png, 107, 308,     0.338,     0.196,     1.725,     1.838
       21.340759,    -88.4014,     29.7481,    -20.59,     2.941e-009,F:\Fish_GM\09-29\FL11272212005.png, 107, 486,     0.334,     0.212,     1.579,     1.812
       21.395329,    -88.4063,     29.8939,     -3.01,     1.449e-007,F:\Fish_GM\09-29\FL11272212325.png, 110, 380,     0.077,     0.051,     1.517,     1.787
       21.401439,    -88.4142,     29.9083,    -17.36,     4.323e-009,F:\Fish_GM\09-29\FL11272212325.png, 110,1040,     0.239,     0.151,     1.584,     1.704
       21.401606,    -88.4141,     29.9090,    -17.24,     5.770e-009,F:\Fish_GM\09-29\FL11272212325.png, 110,1058,     0.276,     0.178,     1.556,     1.724
       21.427521,    -88.3736,     29.8845,     -2.29,     1.697e-007,F:\Fish_GM\09-29\FL11272212432.png, 111,1857,     0.057,     0.050,     1.154,     1.445
       21.423095,    -88.3725,     29.8972,     -2.77,     1.351e-007,F:\Fish_GM\09-29\FL11272212432.png, 111,1379,     0.057,     0.047,     1.210,     1.323
       21.456250,    -88.3779,     29.8008,    -14.37,     1.008e-008,F:\Fish_GM\09-29\FL11272212645.png, 113, 960,     0.248,     0.180,     1.377,     1.410
       21.509524,    -88.3769,     29.6461,     -1.70,     2.339e-007,F:\Fish_GM\09-29\FL11272213005.png, 116, 714,     0.056,     0.038,     1.457,     1.527
       21.509690,    -88.3769,     29.6461,     -2.29,     1.703e-007,F:\Fish_GM\09-29\FL11272213005.png, 116, 732,     0.046,     0.042,     1.088,     1.651
       21.513199,    -88.3771,     29.6355,    -19.15,     5.193e-009,F:\Fish_GM\09-29\FL11272213005.png, 116,1111,     0.207,     0.124,     1.664,     1.880
       21.517523,    -88.3765,     29.6224,     -2.29,     1.388e-007,F:\Fish_GM\09-29\FL11272213005.png, 116,1578,     0.041,     0.037,     1.103,     1.618
       21.517856,    -88.3765,     29.6216,     -1.93,     1.626e-007,F:\Fish_GM\09-29\FL11272213005.png, 116,1614,     0.051,     0.042,     1.227,     1.442
       21.530578,    -88.3970,     29.5920,     -2.65,     9.554e-008,F:\Fish_GM\09-29\FL11272213112.png, 117, 988,     0.054,     0.045,     1.196,     1.334
       21.530642,    -88.3970,     29.5920,     -3.13,     7.539e-008,F:\Fish_GM\09-29\FL11272213112.png, 117, 995,     0.048,     0.043,     1.116,     1.242
       21.530429,    -88.3965,     29.5927,     -2.41,     9.364e-008,F:\Fish_GM\09-29\FL11272213112.png, 117, 972,     0.052,     0.045,     1.151,     1.443
       21.530448,    -88.3965,     29.5927,     -1.70,     1.378e-007,F:\Fish_GM\09-29\FL11272213112.png, 117, 974,     0.054,     0.048,     1.135,     1.313
       21.530466,    -88.3965,     29.5927,     -1.46,     1.454e-007,F:\Fish_GM\09-29\FL11272213112.png, 117, 976,     0.054,     0.047,     1.144,     1.269
       21.544067,    -88.3797,     29.5670,     -2.65,     8.852e-008,F:\Fish_GM\09-29\FL11272213218.png, 118, 445,     0.046,     0.039,     1.178,     1.310
       21.544141,    -88.3797,     29.5670,     -1.34,     1.433e-007,F:\Fish_GM\09-29\FL11272213218.png, 118, 453,     0.048,     0.040,     1.178,     1.296
       21.545771,    -88.3739,     29.5686,     -2.29,     8.658e-008,F:\Fish_GM\09-29\FL11272213218.png, 118, 629,     0.043,     0.039,     1.102,     1.250
       21.550891,    -88.3628,     29.5778,     -1.93,     1.527e-007,F:\Fish_GM\09-29\FL11272213218.png, 118,1182,     0.038,     0.035,     1.106,     1.503
       21.553530,    -88.3586,     29.5835,     -1.93,     1.537e-007,F:\Fish_GM\09-29\FL11272213218.png, 118,1467,     0.044,     0.034,     1.308,     1.387
       21.554567,    -88.3568,     29.5861,     -2.29,     1.100e-007,F:\Fish_GM\09-29\FL11272213218.png, 118,1579,     0.038,     0.033,     1.156,     1.301
       21.554631,    -88.3564,     29.5867,     -1.82,     1.513e-007,F:\Fish_GM\09-29\FL11272213218.png, 118,1586,     0.039,     0.031,     1.256,     1.342
       21.556789,    -88.3530,     29.5920,     -2.05,     1.594e-007,F:\Fish_GM\09-29\FL11272213218.png, 118,1819,     0.042,     0.035,     1.209,     1.529
       21.563862,    -88.3482,     29.6101,     -3.13,     1.235e-007,F:\Fish_GM\09-29\FL11272213325.png, 119, 583,     0.050,     0.039,     1.277,     1.535
       21.585009,    -88.3483,     29.6674,     -4.33,     7.141e-008,F:\Fish_GM\09-29\FL11272213432.png, 120, 867,     0.047,     0.038,     1.248,     1.466
       21.596628,    -88.3477,     29.6994,     -4.57,     4.041e-007,F:\Fish_GM\09-29\FL11272213538.png, 121, 122,     0.217,     0.067,     3.230,     4.166
       21.596628,    -88.3477,     29.6994,     -3.13,     3.406e-007,F:\Fish_GM\09-29\FL11272213538.png, 121, 122,     0.177,     0.065,     2.747,     2.665
       21.670549,    -88.3652,     29.8988,     -1.93,     1.606e-007,F:\Fish_GM\09-29\FL11272214005.png, 125, 106,     0.055,     0.046,     1.173,     1.465
       21.723776,    -88.3258,     29.8123,     -3.37,     1.037e-007,F:\Fish_GM\09-29\FL11272214218.png, 127,1855,     0.049,     0.044,     1.116,     1.344
       21.707185,    -88.3249,     29.8601,     -1.58,     1.435e-007,F:\Fish_GM\09-29\FL11272214218.png, 127,  63,     0.039,     0.031,     1.249,     1.342
       21.742451,    -88.3243,     29.7578,     -1.70,     1.532e-007,F:\Fish_GM\09-29\FL11272214325.png, 128,1872,     0.043,     0.040,     1.086,     1.293
       21.742321,    -88.3243,     29.7578,     -1.34,     1.885e-007,F:\Fish_GM\09-29\FL11272214325.png, 128,1858,     0.045,     0.040,     1.120,     1.321
       21.740608,    -88.3243,     29.7627,     -1.34,     1.928e-007,F:\Fish_GM\09-29\FL11272214325.png, 128,1673,     0.046,     0.031,     1.456,     1.328
       21.780068,    -88.3252,     29.6467,     -4.57,     8.527e-008,F:\Fish_GM\09-29\FL11272214538.png, 130,1935,     0.056,     0.047,     1.201,     1.327
       21.780031,    -88.3252,     29.6467,     -3.13,     1.276e-007,F:\Fish_GM\09-29\FL11272214538.png, 130,1931,     0.054,     0.046,     1.187,     1.519
       21.780429,    -88.3252,     29.6451,     -2.41,     1.563e-007,F:\Fish_GM\09-29\FL11272214538.png, 130,1974,     0.056,     0.042,     1.325,     1.456
       21.773522,    -88.3251,     29.6663,     -6.72,     1.122e-007,F:\Fish_GM\09-29\FL11272214538.png, 130,1228,     0.122,     0.064,     1.891,     2.329
       21.771097,    -88.3251,     29.6729,     -1.46,     3.635e-007,F:\Fish_GM\09-29\FL11272214538.png, 130, 966,     0.057,     0.046,     1.256,     1.847
       21.767587,    -88.3251,     29.6843,     -2.41,     1.356e-007,F:\Fish_GM\09-29\FL11272214538.png, 130, 587,     0.053,     0.046,     1.137,     1.369
       21.762967,    -88.3250,     29.6973,    -16.40,     7.268e-009,F:\Fish_GM\09-29\FL11272214538.png, 130,  88,     0.189,     0.126,     1.500,     1.789
       21.795317,    -88.3343,     29.6037,     -5.52,     1.108e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,1582,     0.074,     0.051,     1.465,     1.677
       21.795373,    -88.3343,     29.6037,     -2.89,     1.405e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,1588,     0.059,     0.048,     1.224,     1.357
       21.790447,    -88.3259,     29.6166,    -15.68,     9.021e-009,F:\Fish_GM\09-29\FL11272214645.png, 131,1056,     0.153,     0.100,     1.527,     1.648
       21.790475,    -88.3259,     29.6166,     -3.01,     1.114e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,1059,     0.049,     0.047,     1.061,     1.442
       21.791521,    -88.3270,     29.6134,     -3.01,     1.005e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,1172,     0.061,     0.049,     1.225,     1.328
       21.791558,    -88.3270,     29.6134,     -2.89,     1.130e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,1176,     0.061,     0.049,     1.231,     1.298
       21.780735,    -88.3252,     29.6443,     -1.82,     2.112e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,   7,     0.059,     0.043,     1.355,     1.330
       21.780781,    -88.3252,     29.6443,     -1.93,     1.733e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,  12,     0.050,     0.040,     1.236,     1.325
       21.780864,    -88.3252,     29.6443,     -2.77,     1.366e-007,F:\Fish_GM\09-29\FL11272214645.png, 131,  21,     0.055,     0.048,     1.155,     1.344
       21.810529,    -88.3145,     29.5786,    -10.66,     1.862e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1225,     0.063,     0.054,     1.167,     1.378
       21.810584,    -88.3145,     29.5786,     -7.43,     4.788e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1231,     0.081,     0.055,     1.473,     1.598
       21.810696,    -88.3137,     29.5789,    -14.49,     9.501e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1243,     0.097,     0.081,     1.192,     1.406
       21.811483,    -88.3122,     29.5797,    -14.97,     9.182e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1328,     0.122,     0.093,     1.314,     1.382
       21.811510,    -88.3122,     29.5797,    -15.09,     9.964e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1331,     0.122,     0.091,     1.342,     1.440
       21.811631,    -88.3114,     29.5801,    -13.41,     1.259e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1344,     0.103,     0.077,     1.333,     1.389
       21.811733,    -88.3114,     29.5801,     -9.83,     4.521e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1355,     0.117,     0.063,     1.864,     2.018
       21.811955,    -88.3107,     29.5805,     -9.95,     2.824e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1379,     0.079,     0.055,     1.451,     1.507
       21.812066,    -88.3107,     29.5805,    -10.42,     2.309e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1391,     0.078,     0.053,     1.471,     1.451
       21.812140,    -88.3107,     29.5805,    -10.07,     2.262e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1399,     0.072,     0.053,     1.340,     1.284
       21.812177,    -88.3107,     29.5805,    -11.02,     2.300e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1403,     0.081,     0.061,     1.326,     1.538
       21.812177,    -88.3107,     29.5805,     -9.23,     2.320e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1403,     0.062,     0.050,     1.260,     1.221
       21.812269,    -88.3101,     29.5810,    -10.90,     2.968e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1413,     0.101,     0.063,     1.603,     1.789
       21.812223,    -88.3101,     29.5810,    -15.33,     7.312e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1408,     0.109,     0.082,     1.325,     1.499
       21.812353,    -88.3101,     29.5810,     -4.80,     5.901e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1422,     0.053,     0.044,     1.187,     1.363
       21.812436,    -88.3101,     29.5810,     -5.40,     9.211e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1431,     0.079,     0.050,     1.574,     1.944
       21.812501,    -88.3101,     29.5810,     -7.20,     1.078e-007,F:\Fish_GM\09-29\FL11272214752.png, 132,1438,     0.128,     0.060,     2.131,     2.993
       21.812399,    -88.3101,     29.5810,    -11.14,     1.747e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1427,     0.070,     0.056,     1.241,     1.384
       21.812464,    -88.3101,     29.5810,    -10.42,     1.960e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1434,     0.069,     0.054,     1.267,     1.236
       21.812631,    -88.3094,     29.5815,     -8.99,     5.303e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1452,     0.106,     0.057,     1.872,     2.124
       21.812612,    -88.3094,     29.5815,    -11.50,     1.826e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1450,     0.078,     0.061,     1.267,     1.375
       21.812668,    -88.3094,     29.5815,    -11.26,     1.845e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1456,     0.084,     0.061,     1.371,     1.355
       21.812695,    -88.3094,     29.5815,     -5.76,     9.032e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1459,     0.085,     0.051,     1.676,     2.022
       21.812797,    -88.3094,     29.5815,     -7.91,     5.413e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1470,     0.091,     0.057,     1.595,     1.745
       21.812825,    -88.3088,     29.5820,     -6.36,     6.914e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1473,     0.086,     0.052,     1.653,     1.728
       21.812881,    -88.3088,     29.5820,     -9.71,     2.548e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1479,     0.072,     0.053,     1.354,     1.371
       21.812918,    -88.3088,     29.5820,    -10.54,     2.407e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1483,     0.091,     0.059,     1.536,     1.396
       21.812945,    -88.3088,     29.5820,    -11.50,     2.464e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1486,     0.108,     0.064,     1.683,     1.711
       21.812899,    -88.3088,     29.5820,    -16.28,     5.910e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1481,     0.146,     0.085,     1.706,     1.598
       21.812982,    -88.3088,     29.5820,     -8.27,     4.727e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1490,     0.093,     0.056,     1.656,     1.839
       21.813038,    -88.3088,     29.5820,     -5.04,     8.124e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1496,     0.074,     0.050,     1.495,     1.744
       21.813038,    -88.3088,     29.5820,     -8.51,     4.239e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1496,     0.096,     0.055,     1.742,     2.046
       21.813093,    -88.3088,     29.5820,     -6.00,     4.934e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1502,     0.067,     0.047,     1.408,     1.254
       21.813260,    -88.3082,     29.5825,     -9.47,     2.761e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1520,     0.064,     0.050,     1.290,     1.416
       21.813640,    -88.3070,     29.5837,     -4.92,     1.153e-007,F:\Fish_GM\09-29\FL11272214752.png, 132,1561,     0.094,     0.050,     1.898,     2.147
       21.813704,    -88.3070,     29.5837,    -14.49,     1.549e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1568,     0.158,     0.091,     1.727,     2.039
       21.813556,    -88.3070,     29.5837,    -16.64,     8.781e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1552,     0.165,     0.095,     1.735,     1.906
       21.813445,    -88.3070,     29.5837,    -14.49,     8.640e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1540,     0.109,     0.084,     1.294,     1.381
       21.813390,    -88.3082,     29.5825,    -19.15,     2.870e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1534,     0.191,     0.115,     1.666,     1.389
       21.814427,    -88.3055,     29.5855,     -1.58,     1.290e-007,F:\Fish_GM\09-29\FL11272214752.png, 132,1646,     0.047,     0.038,     1.252,     1.458
       21.812538,    -88.3094,     29.5815,     -9.71,     2.788e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1442,     0.076,     0.059,     1.290,     1.318
       21.812723,    -88.3094,     29.5815,     -8.99,     5.263e-008,F:\Fish_GM\09-29\FL11272214752.png, 132,1462,     0.113,     0.065,     1.730,     1.838
       21.812788,    -88.3094,     29.5815,    -22.50,     1.327e-009,F:\Fish_GM\09-29\FL11272214752.png, 132,1469,     0.378,     0.183,     2.066,     1.707
       21.846035,    -88.2986,     29.6701,     -2.65,     1.384e-007,F:\Fish_GM\09-29\FL11272215005.png, 134,1060,     0.048,     0.036,     1.325,     1.528
       21.839591,    -88.2960,     29.6527,     -2.53,     1.261e-007,F:\Fish_GM\09-29\FL11272215005.png, 134, 364,     0.043,     0.036,     1.190,     1.521
       21.856025,    -88.3007,     29.6973,     -3.97,     9.877e-008,F:\Fish_GM\09-29\FL11272215112.png, 135, 139,     0.058,     0.046,     1.263,     1.281
       21.918474,    -88.3002,     29.8696,     -2.21,     1.482e-007,F:\Fish_GM\09-29\FL11272215432.png, 138, 884,     0.040,     0.035,     1.143,     1.573
       21.936056,    -88.3047,     29.9182,     -2.29,     1.415e-007,F:\Fish_GM\09-29\FL11272215538.png, 139, 783,     0.058,     0.036,     1.618,     1.716
       21.940621,    -88.3150,     29.9261,     -1.34,     4.130e-007,F:\Fish_GM\09-29\FL11272215538.png, 139,1276,     0.104,     0.053,     1.985,     2.100
