time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
19.915654,-88.0101,28.7903,-5.16,7.71E-08,F:\Fish_GM\10-03\FL11276195418.png,36,1114,0.06,0.054,1.107,1.204
19.915709,-88.0101,28.7903,-3.73,1.10E-07,F:\Fish_GM\10-03\FL11276195418.png,36,1120,0.066,0.055,1.197,1.202
19.916172,-88.0101,28.7918,-2.65,1.53E-07,F:\Fish_GM\10-03\FL11276195418.png,36,1170,0.062,0.052,1.192,1.39
19.916255,-88.0101,28.7918,-3.97,1.02E-07,F:\Fish_GM\10-03\FL11276195418.png,36,1179,0.062,0.053,1.173,1.239
19.916311,-88.0101,28.7918,-3.97,1.12E-07,F:\Fish_GM\10-03\FL11276195418.png,36,1185,0.065,0.054,1.204,1.322
19.916348,-88.0101,28.7918,-4.09,1.09E-07,F:\Fish_GM\10-03\FL11276195418.png,36,1189,0.063,0.053,1.183,1.371
19.916431,-88.0101,28.7918,-3.61,1.13E-07,F:\Fish_GM\10-03\FL11276195418.png,36,1198,0.064,0.051,1.26,1.248
19.914357,-88.0102,28.7872,-3.73,1.23E-07,F:\Fish_GM\10-03\FL11276195418.png,36,974,0.067,0.055,1.226,1.375
19.914079,-88.0102,28.7864,-3.85,1.29E-07,F:\Fish_GM\10-03\FL11276195418.png,36,944,0.066,0.056,1.175,1.418
19.95216,-88.008,28.8908,-8.99,4.68E-08,F:\Fish_GM\10-03\FL11276195632.png,38,1057,0.084,0.068,1.241,1.356
19.977177,-88.0073,28.9594,-5.64,7.91E-08,F:\Fish_GM\10-03\FL11276195738.png,39,1759,0.058,0.054,1.079,1.274
19.977352,-88.0073,28.9602,-4.68,1.00E-07,F:\Fish_GM\10-03\FL11276195738.png,39,1778,0.064,0.052,1.233,1.356
19.977491,-88.0073,28.9602,-3.85,1.38E-07,F:\Fish_GM\10-03\FL11276195738.png,39,1793,0.069,0.054,1.278,1.456
20.014368,-87.9926,29.0521,-3.61,           -NaN,F:\Fish_GM\10-03\FL11276195952.png,41,1776,0.057,0.046,1.236,1.385
20.036404,-88.0323,29.011,-4.57,1.01E-07,F:\Fish_GM\10-03\FL11276200205.png,43,156,0.064,0.055,1.157,1.325
20.036626,-88.0323,29.0101,-5.04,8.74E-08,F:\Fish_GM\10-03\FL11276200205.png,43,180,0.062,0.055,1.126,1.359
20.037043,-88.0323,29.0093,-5.4,8.14E-08,F:\Fish_GM\10-03\FL11276200205.png,43,225,0.066,0.056,1.177,1.235
20.110398,-88.0331,28.7921,-6.24,7.02E-08,F:\Fish_GM\10-03\FL11276200632.png,47,148,0.081,0.068,1.198,1.245
20.117657,-88.0334,28.7708,-4.57,9.07E-08,F:\Fish_GM\10-03\FL11276200632.png,47,932,0.059,0.052,1.125,1.283
20.122416,-88.0332,28.7561,-6.48,7.73E-08,F:\Fish_GM\10-03\FL11276200632.png,47,1446,0.11,0.074,1.494,1.843
20.148044,-88.0457,28.7159,-3.25,9.52E-08,F:\Fish_GM\10-03\FL11276200845.png,49,214,0.058,0.05,1.157,1.275
20.205317,-88.0547,28.8713,-3.85,1.12E-07,F:\Fish_GM\10-03\FL11276201205.png,52,400,0.069,0.057,1.214,1.314
20.229426,-88.0539,28.9385,-4.92,8.86E-08,F:\Fish_GM\10-03\FL11276201312.png,53,1004,0.067,0.057,1.185,1.32
20.234963,-88.0537,28.9538,-5.28,9.38E-08,F:\Fish_GM\10-03\FL11276201312.png,53,1602,0.07,0.057,1.235,1.384
20.258091,-88.0579,29.0184,-3.49,9.79E-08,F:\Fish_GM\10-03\FL11276201525.png,55,100,0.06,0.052,1.144,1.242
20.26197,-88.0549,29.0276,-3.49,8.69E-08,F:\Fish_GM\10-03\FL11276201525.png,55,519,0.058,0.05,1.156,1.264
20.285681,-88.0817,29.0444,-4.09,8.76E-08,F:\Fish_GM\10-03\FL11276201632.png,56,1080,0.071,0.055,1.29,1.304
20.288894,-88.0835,29.0353,-6.6,7.02E-08,F:\Fish_GM\10-03\FL11276201632.png,56,1427,0.076,0.062,1.236,1.322
20.295069,-88.0839,29.016,-5.28,1.02E-07,F:\Fish_GM\10-03\FL11276201738.png,57,94,0.08,0.06,1.338,1.434
20.29531,-88.0839,29.016,-4.09,9.43E-08,F:\Fish_GM\10-03\FL11276201738.png,57,120,0.059,0.055,1.079,1.223
20.295394,-88.0839,29.0151,-3.49,1.09E-07,F:\Fish_GM\10-03\FL11276201738.png,57,129,0.062,0.055,1.134,1.258
20.297949,-88.0836,29.0077,-5.76,8.22E-08,F:\Fish_GM\10-03\FL11276201738.png,57,405,0.072,0.06,1.19,1.349
20.297921,-88.0836,29.0077,-3.73,1.07E-07,F:\Fish_GM\10-03\FL11276201738.png,57,402,0.066,0.056,1.164,1.211
20.298912,-88.0834,29.0044,-5.04,8.59E-08,F:\Fish_GM\10-03\FL11276201738.png,57,509,0.065,0.059,1.106,1.316
20.299041,-88.0833,29.0036,-6.24,5.96E-08,F:\Fish_GM\10-03\FL11276201738.png,57,523,0.068,0.06,1.131,1.232
20.299291,-88.0833,29.0036,-7.2,5.22E-08,F:\Fish_GM\10-03\FL11276201738.png,57,550,0.073,0.066,1.103,1.262
20.299514,-88.0833,29.0028,-3.49,1.26E-07,F:\Fish_GM\10-03\FL11276201738.png,57,574,0.067,0.058,1.164,1.325
20.302051,-88.0832,28.9953,-5.64,7.08E-08,F:\Fish_GM\10-03\FL11276201738.png,57,848,0.063,0.057,1.097,1.327
20.302143,-88.0831,28.9945,-4.21,1.12E-07,F:\Fish_GM\10-03\FL11276201738.png,57,858,0.067,0.055,1.217,1.439
20.303189,-88.0831,28.992,-4.45,1.06E-07,F:\Fish_GM\10-03\FL11276201738.png,57,971,0.073,0.056,1.322,1.423
20.303587,-88.0831,28.9912,-3.49,1.10E-07,F:\Fish_GM\10-03\FL11276201738.png,57,1014,0.067,0.055,1.219,1.322
20.303698,-88.0831,28.9904,-3.85,9.85E-08,F:\Fish_GM\10-03\FL11276201738.png,57,1026,0.06,0.053,1.127,1.217
20.303736,-88.0831,28.9904,-6,6.83E-08,F:\Fish_GM\10-03\FL11276201738.png,57,1030,0.065,0.057,1.133,1.293
20.305171,-88.083,28.9854,-2.41,1.64E-07,F:\Fish_GM\10-03\FL11276201738.png,57,1185,0.064,0.05,1.279,1.49
20.309161,-88.0829,28.9739,-3.49,1.24E-07,F:\Fish_GM\10-03\FL11276201738.png,57,1616,0.068,0.052,1.323,1.631
20.309411,-88.0828,28.9731,-3.01,1.24E-07,F:\Fish_GM\10-03\FL11276201738.png,57,1643,0.057,0.049,1.174,1.293
20.306365,-88.083,28.9821,-2.77,1.28E-07,F:\Fish_GM\10-03\FL11276201738.png,57,1314,0.064,0.049,1.305,1.336
20.306522,-88.083,28.9821,-4.8,8.04E-08,F:\Fish_GM\10-03\FL11276201738.png,57,1331,0.06,0.054,1.123,1.256
20.306606,-88.083,28.9821,-3.13,1.13E-07,F:\Fish_GM\10-03\FL11276201738.png,57,1340,0.066,0.052,1.284,1.263
20.313253,-88.0828,28.9625,-4.57,8.59E-08,F:\Fish_GM\10-03\FL11276201845.png,58,58,0.06,0.052,1.149,1.326
20.31329,-88.0828,28.9625,-5.88,7.49E-08,F:\Fish_GM\10-03\FL11276201845.png,58,62,0.067,0.055,1.224,1.408
20.313837,-88.0828,28.9609,-4.57,8.26E-08,F:\Fish_GM\10-03\FL11276201845.png,58,121,0.06,0.052,1.162,1.248
20.313948,-88.0828,28.9609,-2.77,1.22E-07,F:\Fish_GM\10-03\FL11276201845.png,58,133,0.057,0.048,1.173,1.2
20.314096,-88.0828,28.9592,-2.65,1.22E-07,F:\Fish_GM\10-03\FL11276201845.png,58,149,0.051,0.045,1.128,1.281
20.314114,-88.0828,28.9592,-4.57,7.78E-08,F:\Fish_GM\10-03\FL11276201845.png,58,151,0.057,0.052,1.099,1.279
20.31454,-88.0828,28.9584,-4.92,8.82E-08,F:\Fish_GM\10-03\FL11276201845.png,58,197,0.065,0.055,1.192,1.371
20.315874,-88.0828,28.9543,-5.16,8.40E-08,F:\Fish_GM\10-03\FL11276201845.png,58,341,0.07,0.054,1.308,1.313
20.316142,-88.0828,28.9535,-3.13,1.20E-07,F:\Fish_GM\10-03\FL11276201845.png,58,370,0.063,0.05,1.27,1.291
20.316123,-88.0828,28.9535,-1.1,2.27E-07,F:\Fish_GM\10-03\FL11276201845.png,58,368,0.054,0.034,1.57,1.296
20.317309,-88.0828,28.9502,-3.49,9.97E-08,F:\Fish_GM\10-03\FL11276201845.png,58,496,0.056,0.049,1.144,1.353
20.317855,-88.0828,28.9485,-4.33,9.25E-08,F:\Fish_GM\10-03\FL11276201845.png,58,555,0.065,0.052,1.249,1.236
20.318262,-88.0828,28.9469,-3.49,1.01E-07,F:\Fish_GM\10-03\FL11276201845.png,58,599,0.054,0.049,1.091,1.25
20.318938,-88.0829,28.9453,-3.25,1.21E-07,F:\Fish_GM\10-03\FL11276201845.png,58,672,0.064,0.051,1.239,1.337
20.319031,-88.0829,28.9453,-3.97,9.45E-08,F:\Fish_GM\10-03\FL11276201845.png,58,682,0.06,0.05,1.19,1.239
20.320355,-88.0829,28.9412,-4.09,8.54E-08,F:\Fish_GM\10-03\FL11276201845.png,58,825,0.054,0.049,1.101,1.281
20.320938,-88.0829,28.9395,-3.13,1.22E-07,F:\Fish_GM\10-03\FL11276201845.png,58,888,0.063,0.048,1.298,1.315
20.323706,-88.0829,28.9313,-2.29,1.39E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1187,0.053,0.045,1.198,1.285
20.323799,-88.0829,28.9305,-2.77,1.24E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1197,0.061,0.048,1.273,1.341
20.324373,-88.0829,28.9288,-3.13,1.23E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1259,0.06,0.047,1.279,1.326
20.324456,-88.0829,28.9288,-3.61,1.01E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1268,0.054,0.048,1.129,1.24
20.324493,-88.0829,28.9288,-5.16,7.03E-08,F:\Fish_GM\10-03\FL11276201845.png,58,1272,0.054,0.05,1.092,1.253
20.328974,-88.0829,28.9157,-5.04,8.21E-08,F:\Fish_GM\10-03\FL11276201845.png,58,1756,0.06,0.051,1.169,1.348
20.3294,-88.0829,28.9141,-4.68,7.90E-08,F:\Fish_GM\10-03\FL11276201845.png,58,1802,0.06,0.05,1.198,1.248
20.329604,-88.0829,28.9132,-2.41,1.34E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1824,0.05,0.044,1.132,1.295
20.330706,-88.083,28.9108,-1.7,1.84E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1943,0.052,0.039,1.315,1.26
20.330095,-88.0829,28.9124,-2.05,1.52E-07,F:\Fish_GM\10-03\FL11276201845.png,58,1877,0.054,0.043,1.252,1.344
20.333067,-88.0829,28.9034,-3.13,1.46E-07,F:\Fish_GM\10-03\FL11276201952.png,59,198,0.062,0.053,1.164,1.545
20.333243,-88.0829,28.9026,-4.68,8.61E-08,F:\Fish_GM\10-03\FL11276201952.png,59,217,0.06,0.054,1.108,1.266
20.333289,-88.0829,28.9026,-4.68,9.28E-08,F:\Fish_GM\10-03\FL11276201952.png,59,222,0.058,0.054,1.089,1.302
20.3334,-88.0829,28.9026,-6,6.54E-08,F:\Fish_GM\10-03\FL11276201952.png,59,234,0.064,0.059,1.089,1.267
20.336974,-88.083,28.892,-2.53,1.82E-07,F:\Fish_GM\10-03\FL11276201952.png,59,620,0.062,0.052,1.203,1.399
20.36274,-88.0831,28.8162,-3.49,1.10E-07,F:\Fish_GM\10-03\FL11276202058.png,60,1403,0.058,0.051,1.144,1.323
20.363138,-88.0831,28.8146,-2.17,1.74E-07,F:\Fish_GM\10-03\FL11276202058.png,60,1446,0.059,0.046,1.267,1.42
20.365231,-88.0831,28.8089,-4.45,1.11E-07,F:\Fish_GM\10-03\FL11276202058.png,60,1672,0.069,0.055,1.249,1.541
20.374184,-88.083,28.7819,-4.92,8.78E-08,F:\Fish_GM\10-03\FL11276202205.png,61,639,0.066,0.056,1.17,1.241
20.393608,-88.0644,28.732,-4.57,7.19E-08,F:\Fish_GM\10-03\FL11276202312.png,62,737,0.062,0.054,1.141,1.259
20.393571,-88.0644,28.732,-2.77,1.09E-07,F:\Fish_GM\10-03\FL11276202312.png,62,733,0.063,0.053,1.205,1.278
20.393683,-88.0644,28.732,-3.73,9.26E-08,F:\Fish_GM\10-03\FL11276202312.png,62,745,0.065,0.055,1.188,1.39
20.394525,-88.0649,28.7296,-3.13,1.40E-07,F:\Fish_GM\10-03\FL11276202312.png,62,836,0.077,0.058,1.331,1.5
20.394858,-88.0651,28.7288,-4.68,8.09E-08,F:\Fish_GM\10-03\FL11276202312.png,62,872,0.065,0.057,1.152,1.295
20.39509,-88.0653,28.728,-4.45,7.90E-08,F:\Fish_GM\10-03\FL11276202312.png,62,897,0.063,0.056,1.118,1.321
20.397025,-88.068,28.7226,-4.33,7.69E-08,F:\Fish_GM\10-03\FL11276202312.png,62,1106,0.061,0.057,1.081,1.251
20.406033,-88.0945,28.7142,-3.61,7.38E-08,F:\Fish_GM\10-03\FL11276202418.png,63,79,0.059,0.05,1.182,1.263
20.421819,-88.1086,28.7529,-2.89,1.39E-07,F:\Fish_GM\10-03\FL11276202418.png,63,1784,0.063,0.046,1.366,1.354
20.422291,-88.1086,28.7545,-4.21,9.69E-08,F:\Fish_GM\10-03\FL11276202418.png,63,1835,0.059,0.048,1.228,1.317
20.433504,-88.1083,28.7858,-3.49,1.09E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1046,0.058,0.048,1.199,1.365
20.433828,-88.1083,28.7866,-2.89,1.21E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1081,0.055,0.047,1.168,1.256
20.434383,-88.1082,28.7881,-4.68,8.98E-08,F:\Fish_GM\10-03\FL11276202525.png,64,1141,0.059,0.052,1.134,1.35
20.434642,-88.1082,28.7881,-4.45,8.77E-08,F:\Fish_GM\10-03\FL11276202525.png,64,1169,0.057,0.051,1.118,1.307
20.434661,-88.1082,28.7881,-2.29,1.44E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1171,0.055,0.045,1.225,1.338
20.434791,-88.1082,28.7889,-2.65,1.21E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1185,0.055,0.048,1.149,1.208
20.435633,-88.1082,28.7912,-3.37,1.24E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1276,0.059,0.049,1.205,1.303
20.436624,-88.1081,28.7942,-3.97,1.05E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1383,0.058,0.051,1.146,1.34
20.436753,-88.1081,28.7942,-3.73,1.20E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1397,0.062,0.05,1.254,1.427
20.437364,-88.1081,28.7957,-3.73,1.15E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1463,0.058,0.048,1.208,1.41
20.437448,-88.1081,28.7965,-4.21,9.18E-08,F:\Fish_GM\10-03\FL11276202525.png,64,1472,0.054,0.049,1.109,1.272
20.437494,-88.1081,28.7965,-5.16,7.18E-08,F:\Fish_GM\10-03\FL11276202525.png,64,1477,0.057,0.048,1.176,1.393
20.437624,-88.1081,28.7965,-2.53,1.37E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1491,0.051,0.045,1.129,1.413
20.440716,-88.1081,28.8049,-3.01,1.20E-07,F:\Fish_GM\10-03\FL11276202525.png,64,1825,0.054,0.045,1.205,1.506
20.443984,-88.1081,28.814,-4.21,9.01E-08,F:\Fish_GM\10-03\FL11276202632.png,65,178,0.055,0.044,1.267,1.425
20.444086,-88.1081,28.814,-3.25,1.09E-07,F:\Fish_GM\10-03\FL11276202632.png,65,189,0.054,0.044,1.236,1.296
20.444614,-88.1081,28.8155,-2.77,1.29E-07,F:\Fish_GM\10-03\FL11276202632.png,65,246,0.051,0.042,1.207,1.398
20.445743,-88.1081,28.8193,-3.61,1.18E-07,F:\Fish_GM\10-03\FL11276202632.png,65,368,0.059,0.048,1.238,1.485
20.447123,-88.1081,28.8224,-3.73,9.29E-08,F:\Fish_GM\10-03\FL11276202632.png,65,517,0.051,0.047,1.071,1.231
20.450123,-88.108,28.8308,-4.21,1.01E-07,F:\Fish_GM\10-03\FL11276202632.png,65,841,0.06,0.05,1.203,1.432
20.454354,-88.1081,28.8422,-3.97,9.28E-08,F:\Fish_GM\10-03\FL11276202632.png,65,1298,0.057,0.046,1.231,1.302
20.465732,-88.1082,28.8736,-2.89,1.48E-07,F:\Fish_GM\10-03\FL11276202738.png,66,527,0.065,0.052,1.234,1.253
20.469408,-88.1081,28.8837,-3.61,1.19E-07,F:\Fish_GM\10-03\FL11276202738.png,66,924,0.067,0.056,1.184,1.297
20.483629,-88.1081,28.9236,-4.92,8.58E-08,F:\Fish_GM\10-03\FL11276202845.png,67,460,0.055,0.052,1.072,1.279
20.483694,-88.1081,28.9236,-6.12,6.40E-08,F:\Fish_GM\10-03\FL11276202845.png,67,467,0.059,0.052,1.116,1.346
20.483787,-88.1081,28.9236,-3.61,1.10E-07,F:\Fish_GM\10-03\FL11276202845.png,67,477,0.054,0.048,1.13,1.388
20.483842,-88.1081,28.9236,-4.09,8.90E-08,F:\Fish_GM\10-03\FL11276202845.png,67,483,0.053,0.047,1.118,1.23
20.483907,-88.1081,28.9244,-3.37,1.12E-07,F:\Fish_GM\10-03\FL11276202845.png,67,490,0.053,0.047,1.141,1.21
20.495064,-88.1081,28.9552,-4.09,9.30E-08,F:\Fish_GM\10-03\FL11276202845.png,67,1695,0.054,0.044,1.211,1.282
20.495527,-88.1081,28.9568,-4.21,9.66E-08,F:\Fish_GM\10-03\FL11276202845.png,67,1745,0.055,0.045,1.216,1.433
20.495703,-88.1081,28.9568,-2.41,1.39E-07,F:\Fish_GM\10-03\FL11276202845.png,67,1764,0.053,0.039,1.358,1.301
20.500036,-88.108,28.9684,-3.97,8.83E-08,F:\Fish_GM\10-03\FL11276202952.png,68,232,0.053,0.044,1.207,1.283
20.500119,-88.108,28.9692,-3.97,9.66E-08,F:\Fish_GM\10-03\FL11276202952.png,68,241,0.053,0.045,1.181,1.279
20.500156,-88.108,28.9692,-6.72,5.63E-08,F:\Fish_GM\10-03\FL11276202952.png,68,245,0.06,0.051,1.18,1.414
20.501776,-88.108,28.9739,-3.01,1.25E-07,F:\Fish_GM\10-03\FL11276202952.png,68,420,0.052,0.043,1.209,1.45
20.501563,-88.108,28.9731,-2.41,1.53E-07,F:\Fish_GM\10-03\FL11276202952.png,68,397,0.053,0.039,1.374,1.501
20.507831,-88.1082,28.9909,-3.85,9.75E-08,F:\Fish_GM\10-03\FL11276202952.png,68,1074,0.06,0.045,1.33,1.352
20.508202,-88.1082,28.9916,-4.33,8.19E-08,F:\Fish_GM\10-03\FL11276202952.png,68,1114,0.05,0.044,1.13,1.453
20.508331,-88.1082,28.9924,-4.09,9.00E-08,F:\Fish_GM\10-03\FL11276202952.png,68,1128,0.056,0.045,1.253,1.311
20.508544,-88.1082,28.9924,-2.53,1.15E-07,F:\Fish_GM\10-03\FL11276202952.png,68,1151,0.048,0.04,1.19,1.284
20.512877,-88.1081,29.0048,-4.09,8.93E-08,F:\Fish_GM\10-03\FL11276202952.png,68,1619,0.055,0.047,1.159,1.304
20.513192,-88.1081,29.0056,-3.25,1.09E-07,F:\Fish_GM\10-03\FL11276202952.png,68,1653,0.056,0.046,1.231,1.26
20.513757,-88.108,29.0072,-2.05,1.53E-07,F:\Fish_GM\10-03\FL11276202952.png,68,1714,0.05,0.038,1.328,1.306
20.514599,-88.1079,29.0095,-4.8,8.35E-08,F:\Fish_GM\10-03\FL11276202952.png,68,1805,0.058,0.05,1.158,1.315
20.515303,-88.1078,29.0111,-3.97,9.42E-08,F:\Fish_GM\10-03\FL11276202952.png,68,1881,0.065,0.052,1.251,1.435
20.517108,-88.1066,29.0164,-4.21,7.99E-08,F:\Fish_GM\10-03\FL11276203058.png,69,76,0.06,0.052,1.151,1.284
20.517571,-88.106,29.0179,-3.97,8.04E-08,F:\Fish_GM\10-03\FL11276203058.png,69,126,0.059,0.05,1.18,1.288
20.51746,-88.1063,29.0172,-3.61,8.34E-08,F:\Fish_GM\10-03\FL11276203058.png,69,114,0.06,0.049,1.233,1.246
20.519877,-88.1021,29.023,-4.21,7.70E-08,F:\Fish_GM\10-03\FL11276203058.png,69,375,0.056,0.051,1.102,1.286
20.519802,-88.1021,29.023,-5.4,6.38E-08,F:\Fish_GM\10-03\FL11276203058.png,69,367,0.061,0.055,1.108,1.228
20.518266,-88.1052,29.0192,-3.01,9.94E-08,F:\Fish_GM\10-03\FL11276203058.png,69,201,0.055,0.05,1.097,1.304
20.518293,-88.1052,29.0192,-4.68,7.00E-08,F:\Fish_GM\10-03\FL11276203058.png,69,204,0.06,0.053,1.116,1.238
20.521108,-88.0995,29.0251,-4.92,8.17E-08,F:\Fish_GM\10-03\FL11276203058.png,69,508,0.061,0.052,1.168,1.258
20.531191,-88.09,29.0493,-4.57,7.94E-08,F:\Fish_GM\10-03\FL11276203058.png,69,1597,0.068,0.057,1.205,1.261
20.533848,-88.0946,29.0548,-3.61,1.02E-07,F:\Fish_GM\10-03\FL11276203058.png,69,1884,0.065,0.051,1.296,1.406
20.541727,-88.1194,29.0568,-2.65,1.39E-07,F:\Fish_GM\10-03\FL11276203205.png,70,735,0.066,0.053,1.245,1.338
20.546976,-88.1299,29.0448,-3.85,9.09E-08,F:\Fish_GM\10-03\FL11276203205.png,70,1302,0.064,0.055,1.164,1.345
20.547801,-88.1305,29.0425,-3.25,1.02E-07,F:\Fish_GM\10-03\FL11276203205.png,70,1391,0.062,0.051,1.208,1.316
20.547949,-88.1305,29.0425,-3.61,9.00E-08,F:\Fish_GM\10-03\FL11276203205.png,70,1407,0.062,0.052,1.179,1.25
20.552439,-88.1312,29.0287,-3.37,1.17E-07,F:\Fish_GM\10-03\FL11276203205.png,70,1892,0.06,0.052,1.149,1.248
20.552671,-88.1312,29.0279,-4.33,9.79E-08,F:\Fish_GM\10-03\FL11276203205.png,70,1917,0.062,0.054,1.137,1.296
20.55467,-88.1314,29.0229,-3.97,1.13E-07,F:\Fish_GM\10-03\FL11276203312.png,71,133,0.066,0.061,1.085,1.294
20.554726,-88.1314,29.0229,-4.57,1.25E-07,F:\Fish_GM\10-03\FL11276203312.png,71,139,0.081,0.063,1.278,1.376
20.554902,-88.1315,29.0221,-3.73,1.02E-07,F:\Fish_GM\10-03\FL11276203312.png,71,158,0.066,0.055,1.198,1.225
20.554939,-88.1315,29.0221,-4.33,9.72E-08,F:\Fish_GM\10-03\FL11276203312.png,71,162,0.065,0.056,1.17,1.245
20.555939,-88.1318,29.0188,-4.92,8.61E-08,F:\Fish_GM\10-03\FL11276203312.png,71,270,0.057,0.052,1.092,1.304
20.556818,-88.132,29.0163,-5.64,8.22E-08,F:\Fish_GM\10-03\FL11276203312.png,71,365,0.066,0.058,1.145,1.364
20.561827,-88.1334,29.0006,-4.57,8.95E-08,F:\Fish_GM\10-03\FL11276203312.png,71,906,0.061,0.052,1.169,1.343
20.562013,-88.1334,29.0006,-4.8,9.37E-08,F:\Fish_GM\10-03\FL11276203312.png,71,926,0.066,0.054,1.205,1.371
20.564401,-88.1332,28.9941,-4.33,9.93E-08,F:\Fish_GM\10-03\FL11276203312.png,71,1184,0.064,0.055,1.161,1.335
20.564596,-88.1331,28.9924,-5.64,7.56E-08,F:\Fish_GM\10-03\FL11276203312.png,71,1205,0.058,0.055,1.06,1.268
20.566068,-88.1329,28.9883,-5.04,9.10E-08,F:\Fish_GM\10-03\FL11276203312.png,71,1364,0.065,0.057,1.142,1.324
20.572678,-88.1331,28.9693,-2.65,1.94E-07,F:\Fish_GM\10-03\FL11276203418.png,72,78,0.08,0.063,1.271,1.371
20.572715,-88.1331,28.9693,-5.52,9.79E-08,F:\Fish_GM\10-03\FL11276203418.png,72,82,0.072,0.067,1.083,1.256
20.572891,-88.1331,28.9684,-4.09,1.29E-07,F:\Fish_GM\10-03\FL11276203418.png,72,101,0.071,0.064,1.106,1.296
