time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
       20.841082,    -89.8491,     28.9876,     -1.46,     3.152e-007,F:\Fish_GM\09-25\FL11268204942.png,  76,1374,     0.092,     0.076,     1.213,     1.370
       20.841184,    -89.8500,     28.9877,     -2.41,     1.885e-007,F:\Fish_GM\09-25\FL11268204942.png,  76,1385,     0.098,     0.089,     1.103,     1.327
       20.870580,    -89.9426,     28.9961,     -3.37,     2.006e-007,F:\Fish_GM\09-25\FL11268205155.png,  78, 560,     0.125,     0.112,     1.113,     1.340
       20.870626,    -89.9426,     28.9961,     -4.09,     1.232e-007,F:\Fish_GM\09-25\FL11268205155.png,  78, 565,     0.121,     0.103,     1.175,     1.568
       20.975340,    -90.0005,     28.7492,     -3.97,     1.257e-007,F:\Fish_GM\09-25\FL11268205729.png,  83,1875,     0.073,     0.062,     1.179,     1.346
       20.975276,    -90.0005,     28.7499,     -1.70,     1.616e-007,F:\Fish_GM\09-25\FL11268205729.png,  83,1868,     0.044,     0.038,     1.152,     1.272
       20.994293,    -90.0005,     28.6966,     -3.13,     2.778e-007,F:\Fish_GM\09-25\FL11268205835.png,  84,1922,     0.149,     0.085,     1.761,     2.354
       21.185380,    -90.0006,     28.1630,     -6.00,     6.662e-008,F:\Fish_GM\09-25\FL11268211049.png,  95, 561,     0.055,     0.037,     1.483,     1.570
       21.187889,    -90.0006,     28.1560,     -5.88,     9.475e-008,F:\Fish_GM\09-25\FL11268211049.png,  95, 832,     0.052,     0.037,     1.404,     1.641
       21.226673,    -90.0005,     28.0481,     -2.53,     6.268e-008,F:\Fish_GM\09-25\FL11268211302.png,  97,1021,     0.039,     0.032,     1.214,     1.428
       21.232321,    -90.0006,     28.0318,     -3.61,     5.119e-008,F:\Fish_GM\09-25\FL11268211302.png,  97,1631,     0.038,     0.032,     1.192,     1.275
       21.301779,    -90.1946,     28.0007,     -6.96,     8.237e-008,F:\Fish_GM\09-25\FL11268211729.png, 101,1133,     0.061,     0.033,     1.876,     1.926
       21.452045,    -90.4994,     28.1670,     -5.04,     3.747e-008,F:\Fish_GM\09-25\FL11268212622.png, 109,1363,     0.034,     0.028,     1.218,     1.311
       21.452638,    -90.4995,     28.1686,     -8.51,     2.222e-008,F:\Fish_GM\09-25\FL11268212622.png, 109,1427,     0.039,     0.032,     1.223,     1.310
       21.454989,    -90.4995,     28.1750,     -2.53,     6.608e-008,F:\Fish_GM\09-25\FL11268212622.png, 109,1681,     0.031,     0.026,     1.194,     1.419
       21.455665,    -90.4995,     28.1774,     -2.05,     9.281e-008,F:\Fish_GM\09-25\FL11268212622.png, 109,1754,     0.035,     0.027,     1.298,     1.636
       21.473136,    -90.4993,     28.2281,     -3.61,     9.689e-008,F:\Fish_GM\09-25\FL11268212729.png, 110,1641,     0.052,     0.040,     1.304,     1.452
       21.686740,    -90.4993,     28.8486,     -6.00,     8.516e-008,F:\Fish_GM\09-25\FL11268214049.png, 122, 712,     0.093,     0.069,     1.352,     1.689
       21.687129,    -90.4993,     28.8494,     -5.76,     6.962e-008,F:\Fish_GM\09-25\FL11268214049.png, 122, 754,     0.078,     0.066,     1.183,     1.256
       21.703258,    -90.4991,     28.8969,     -7.91,     3.156e-008,F:\Fish_GM\09-25\FL11268214155.png, 123, 496,     0.091,     0.084,     1.092,     1.273
       21.703313,    -90.4991,     28.8969,     -9.83,     1.885e-008,F:\Fish_GM\09-25\FL11268214155.png, 123, 502,     0.119,     0.100,     1.186,     1.339
       1.3119819,    -90.5011,     28.8800,     -2.77,     1.795e-007,F:\Fish_GM\09-25\FL11269011811.png, 127, 971,     0.077,     0.059,     1.306,     1.709
       1.4120950,    -90.5010,     28.6088,     -2.65,     3.192e-007,F:\Fish_GM\09-25\FL11269012344.png, 132,1784,     0.129,     0.085,     1.510,     1.782
       1.4121042,    -90.5010,     28.6088,     -1.70,     4.769e-007,F:\Fish_GM\09-25\FL11269012344.png, 132,1785,     0.106,     0.061,     1.722,     1.750
       1.5253178,    -90.5012,     28.2974,     -6.72,     4.836e-008,F:\Fish_GM\09-25\FL11269013131.png, 139,  13,     0.078,     0.058,     1.342,     1.462
       1.5567414,    -90.5010,     28.2103,     -4.92,     4.628e-008,F:\Fish_GM\09-25\FL11269013238.png, 140,1407,     0.056,     0.040,     1.382,     1.372
       1.5535381,    -90.5011,     28.2195,     -1.70,     1.390e-007,F:\Fish_GM\09-25\FL11269013238.png, 140,1061,     0.055,     0.042,     1.324,     1.415
       1.5771472,    -90.5013,     28.1538,    -11.98,     2.193e-008,F:\Fish_GM\09-25\FL11269013344.png, 141,1611,     0.058,     0.038,     1.539,     1.698
       1.5706664,    -90.5012,     28.1715,     -3.37,     7.520e-008,F:\Fish_GM\09-25\FL11269013344.png, 141, 911,     0.046,     0.031,     1.489,     1.569
       1.5705644,    -90.5012,     28.1715,     -2.65,     1.007e-007,F:\Fish_GM\09-25\FL11269013344.png, 141, 900,     0.041,     0.031,     1.329,     1.633
       1.5693608,    -90.5011,     28.1754,     -4.21,     7.333e-008,F:\Fish_GM\09-25\FL11269013344.png, 141, 770,     0.045,     0.035,     1.300,     1.230
       1.5643056,    -90.5010,     28.1894,     -2.41,     9.438e-008,F:\Fish_GM\09-25\FL11269013344.png, 141, 224,     0.042,     0.030,     1.389,     1.452
       1.5629633,    -90.5010,     28.1933,     -2.17,     1.416e-007,F:\Fish_GM\09-25\FL11269013344.png, 141,  79,     0.046,     0.032,     1.457,     1.582
       1.5813600,    -90.5013,     28.1423,     -3.61,     6.320e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,  66,     0.038,     0.030,     1.255,     1.298
       1.5814619,    -90.5013,     28.1415,     -3.49,     6.828e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,  77,     0.045,     0.033,     1.350,     1.396
       1.5819339,    -90.5012,     28.1400,     -6.84,     4.030e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 128,     0.046,     0.035,     1.305,     1.525
       1.5853503,    -90.5012,     28.1307,     -9.83,     2.759e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 497,     0.061,     0.040,     1.545,     1.624
       1.5861467,    -90.5012,     28.1284,     -2.29,     6.694e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 583,     0.048,     0.032,     1.480,     1.534
       1.5843042,    -90.5012,     28.1338,     -2.05,     9.872e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 384,     0.040,     0.030,     1.334,     1.290
       1.5838506,    -90.5012,     28.1353,     -2.05,     9.009e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 335,     0.038,     0.029,     1.304,     1.420
       1.5893317,    -90.5012,     28.1198,     -6.00,     5.802e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 927,     0.054,     0.035,     1.542,     1.727
       1.5907944,    -90.5013,     28.1160,     -2.65,     9.316e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,1085,     0.052,     0.033,     1.595,     1.707
       1.5924794,    -90.5012,     28.1106,     -1.46,     9.302e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,1267,     0.033,     0.027,     1.237,     1.322
       1.5974328,    -90.5012,     28.0965,     -2.77,     8.482e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,1802,     0.042,     0.035,     1.196,     1.318
       1.5985531,    -90.5012,     28.0942,     -2.05,     2.002e-007,F:\Fish_GM\09-25\FL11269013451.png, 142,1923,     0.081,     0.042,     1.931,     1.970
       1.5970625,    -90.5012,     28.0973,     -6.12,     3.617e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,1762,     0.044,     0.038,     1.182,     1.206
       1.5969422,    -90.5012,     28.0989,     -1.10,     1.429e-007,F:\Fish_GM\09-25\FL11269013451.png, 142,1749,     0.041,     0.033,     1.234,     1.244
       1.5936647,    -90.5012,     28.1082,     -2.77,     9.077e-008,F:\Fish_GM\09-25\FL11269013451.png, 142,1395,     0.046,     0.033,     1.394,     1.507
       1.5886094,    -90.5012,     28.1214,     -2.17,     7.513e-008,F:\Fish_GM\09-25\FL11269013451.png, 142, 849,     0.036,     0.029,     1.248,     1.287
       1.6106633,    -90.5013,     28.0598,     -6.60,     3.934e-008,F:\Fish_GM\09-25\FL11269013558.png, 143,1231,     0.050,     0.040,     1.242,     1.347
       1.6126631,    -90.5012,     28.0535,     -3.49,     5.731e-008,F:\Fish_GM\09-25\FL11269013558.png, 143,1447,     0.045,     0.037,     1.216,     1.555
       1.6138389,    -90.5012,     28.0512,     -1.46,     6.515e-008,F:\Fish_GM\09-25\FL11269013558.png, 143,1574,     0.039,     0.033,     1.180,     1.528
       1.6154222,    -90.5012,     28.0457,    -10.30,     2.577e-008,F:\Fish_GM\09-25\FL11269013558.png, 143,1745,     0.064,     0.043,     1.484,     1.568
       1.6162833,    -90.5012,     28.0441,     -8.39,     2.740e-008,F:\Fish_GM\09-25\FL11269013558.png, 143,1838,     0.045,     0.038,     1.159,     1.234
       1.6171536,    -90.5012,     28.0418,     -5.28,     3.627e-008,F:\Fish_GM\09-25\FL11269013558.png, 143,1932,     0.039,     0.035,     1.113,     1.281
       1.6182925,    -90.5012,     28.0387,     -5.76,     2.932e-008,F:\Fish_GM\09-25\FL11269013704.png, 144,  55,     0.042,     0.036,     1.160,     1.230
       1.6184592,    -90.5012,     28.0371,     -3.25,     3.963e-008,F:\Fish_GM\09-25\FL11269013704.png, 144,  73,     0.040,     0.034,     1.190,     1.233
       1.6186533,    -90.5012,     28.0371,     -1.82,     5.283e-008,F:\Fish_GM\09-25\FL11269013704.png, 144,  94,     0.041,     0.034,     1.222,     1.368
       1.6188200,    -90.5012,     28.0363,     -3.13,     4.018e-008,F:\Fish_GM\09-25\FL11269013704.png, 144, 112,     0.042,     0.034,     1.222,     1.219
       1.6250789,    -90.5012,     28.0190,     -3.01,     5.629e-008,F:\Fish_GM\09-25\FL11269013704.png, 144, 788,     0.038,     0.035,     1.112,     1.709
       1.6269861,    -90.5002,     28.0143,    -10.66,           -NaN,F:\Fish_GM\09-25\FL11269013704.png, 144, 994,     0.060,     0.045,     1.331,     1.460
       1.6287083,    -90.4974,     28.0093,     -5.04,           -NaN,F:\Fish_GM\09-25\FL11269013704.png, 144,1180,     0.049,     0.038,     1.287,     1.362
       1.6308469,    -90.4925,     28.0049,     -7.55,           -NaN,F:\Fish_GM\09-25\FL11269013704.png, 144,1411,     0.039,     0.035,     1.121,     1.540
       1.6288933,    -90.4969,     28.0087,     -7.20,           -NaN,F:\Fish_GM\09-25\FL11269013704.png, 144,1200,     0.039,     0.036,     1.059,     1.230
       1.6245883,    -90.5012,     28.0198,     -5.64,     3.025e-008,F:\Fish_GM\09-25\FL11269013704.png, 144, 735,     0.047,     0.039,     1.210,     1.212
       1.6245328,    -90.5013,     28.0214,     -3.61,     3.716e-008,F:\Fish_GM\09-25\FL11269013704.png, 144, 729,     0.037,     0.034,     1.075,     1.246
       1.6243939,    -90.5013,     28.0214,     -1.46,     4.532e-008,F:\Fish_GM\09-25\FL11269013704.png, 144, 714,     0.038,     0.034,     1.117,     1.321
       1.6203942,    -90.5012,     28.0324,     -2.41,     4.690e-008,F:\Fish_GM\09-25\FL11269013704.png, 144, 282,     0.037,     0.035,     1.067,     1.298
       1.6418461,    -90.4587,     28.0002,     -3.25,     8.566e-008,F:\Fish_GM\09-25\FL11269013811.png, 145, 599,     0.033,     0.029,     1.149,     1.489
       1.6439478,    -90.4515,     27.9998,     -3.13,     6.163e-008,F:\Fish_GM\09-25\FL11269013811.png, 145, 826,     0.054,     0.035,     1.550,     1.608
       1.6732233,    -90.3586,     27.9997,     -2.89,     5.055e-007,F:\Fish_GM\09-25\FL11269013918.png, 146,1988,     0.095,     0.040,     2.346,     3.657
       1.6708717,    -90.3656,     27.9996,     -2.77,     1.002e-007,F:\Fish_GM\09-25\FL11269013918.png, 146,1734,     0.048,     0.033,     1.431,     1.673
       1.6655572,    -90.3824,     27.9996,     -2.89,     1.169e-007,F:\Fish_GM\09-25\FL11269013918.png, 146,1160,     0.043,     0.032,     1.321,     1.429
       1.6610300,    -90.3974,     27.9995,     -1.34,     8.219e-008,F:\Fish_GM\09-25\FL11269013918.png, 146, 671,     0.051,     0.036,     1.444,     1.728
       1.6740753,    -90.3550,     27.9997,     -1.22,     1.380e-007,F:\Fish_GM\09-25\FL11269014024.png, 147,  80,     0.038,     0.033,     1.148,     1.285
       1.6751769,    -90.3524,     27.9997,     -4.45,     5.359e-008,F:\Fish_GM\09-25\FL11269014024.png, 147, 199,     0.047,     0.035,     1.326,     1.435
       1.6777508,    -90.3436,     27.9996,     -4.80,     5.156e-008,F:\Fish_GM\09-25\FL11269014024.png, 147, 477,     0.039,     0.033,     1.206,     1.227
       1.6922314,    -90.2977,     27.9996,     -3.73,     3.992e-008,F:\Fish_GM\09-25\FL11269014131.png, 148,  41,     0.035,     0.030,     1.165,     1.207
       1.6973883,    -90.2819,     27.9996,     -5.88,     4.944e-008,F:\Fish_GM\09-25\FL11269014131.png, 148, 598,     0.037,     0.028,     1.340,     1.493
       1.6978697,    -90.2810,     27.9996,     -2.65,     9.391e-008,F:\Fish_GM\09-25\FL11269014131.png, 148, 650,     0.026,     0.024,     1.098,     1.658
       1.6987492,    -90.2775,     27.9996,     -1.58,     4.800e-008,F:\Fish_GM\09-25\FL11269014131.png, 148, 745,     0.035,     0.029,     1.179,     1.371
       1.7053414,    -90.2565,     27.9996,     -2.41,     8.850e-008,F:\Fish_GM\09-25\FL11269014131.png, 148,1457,     0.039,     0.029,     1.355,     1.507
       1.7067025,    -90.2530,     27.9996,     -2.29,     7.394e-008,F:\Fish_GM\09-25\FL11269014131.png, 148,1604,     0.036,     0.029,     1.231,     1.214
       1.7068783,    -90.2521,     27.9996,     -3.01,     6.461e-008,F:\Fish_GM\09-25\FL11269014131.png, 148,1623,     0.045,     0.031,     1.442,     1.361
       1.7068228,    -90.2521,     27.9996,     -2.29,     7.325e-008,F:\Fish_GM\09-25\FL11269014131.png, 148,1617,     0.038,     0.030,     1.301,     1.406
       1.7098689,    -90.2423,     27.9995,     -1.46,     1.035e-007,F:\Fish_GM\09-25\FL11269014131.png, 148,1946,     0.038,     0.028,     1.346,     1.398
       1.7152850,    -90.2255,     27.9996,     -1.93,     1.027e-007,F:\Fish_GM\09-25\FL11269014238.png, 149, 531,     0.038,     0.029,     1.300,     1.431
       1.7154794,    -90.2246,     27.9996,     -3.37,     1.581e-007,F:\Fish_GM\09-25\FL11269014238.png, 149, 552,     0.082,     0.037,     2.228,     2.431
       1.7159425,    -90.2228,     27.9996,     -5.16,     4.089e-008,F:\Fish_GM\09-25\FL11269014238.png, 149, 602,     0.037,     0.030,     1.218,     1.305
       1.7159794,    -90.2228,     27.9996,     -7.55,     3.158e-008,F:\Fish_GM\09-25\FL11269014238.png, 149, 606,     0.041,     0.032,     1.282,     1.355
       1.7167386,    -90.2201,     27.9996,     -5.52,     6.826e-008,F:\Fish_GM\09-25\FL11269014238.png, 149, 688,     0.068,     0.034,     1.975,     1.892
       1.7165906,    -90.2201,     27.9996,    -11.62,     1.726e-008,F:\Fish_GM\09-25\FL11269014238.png, 149, 672,     0.045,     0.036,     1.250,     1.278
       1.7180628,    -90.2157,     27.9996,     -5.04,     5.889e-008,F:\Fish_GM\09-25\FL11269014238.png, 149, 831,     0.061,     0.035,     1.759,     1.631
       1.7244972,    -90.1953,     27.9996,     -5.04,     6.480e-008,F:\Fish_GM\09-25\FL11269014238.png, 149,1526,     0.052,     0.033,     1.546,     1.670
       1.7246269,    -90.1953,     27.9996,     -3.85,     7.098e-008,F:\Fish_GM\09-25\FL11269014238.png, 149,1540,     0.037,     0.031,     1.193,     1.343
       1.7246361,    -90.1953,     27.9996,     -1.70,     1.045e-007,F:\Fish_GM\09-25\FL11269014238.png, 149,1541,     0.032,     0.029,     1.098,     1.228
       1.7289231,    -90.1811,     27.9996,     -3.97,     7.121e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,   4,     0.037,     0.029,     1.275,     1.423
       1.7315431,    -90.1722,     27.9996,     -5.52,     3.928e-008,F:\Fish_GM\09-25\FL11269014344.png, 150, 287,     0.038,     0.030,     1.286,     1.394
       1.7343392,    -90.1643,     27.9996,     -1.58,     4.192e-008,F:\Fish_GM\09-25\FL11269014344.png, 150, 589,     0.035,     0.029,     1.200,     1.242
       1.7339319,    -90.1652,     27.9996,     -3.97,     4.293e-008,F:\Fish_GM\09-25\FL11269014344.png, 150, 545,     0.037,     0.031,     1.176,     1.320
       1.7394128,    -90.1485,     27.9996,     -4.33,     1.650e-007,F:\Fish_GM\09-25\FL11269014344.png, 150,1137,     0.065,     0.035,     1.861,     2.917
       1.7396628,    -90.1476,     27.9996,     -2.05,     7.561e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,1164,     0.032,     0.030,     1.056,     1.204
       1.7399128,    -90.1467,     27.9997,     -1.22,     1.027e-007,F:\Fish_GM\09-25\FL11269014344.png, 150,1191,     0.035,     0.031,     1.132,     1.574
       1.7413294,    -90.1415,     27.9997,     -1.93,     9.978e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,1344,     0.030,     0.028,     1.066,     1.318
       1.7421256,    -90.1397,     27.9997,     -3.85,     8.716e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,1430,     0.046,     0.032,     1.448,     1.461
       1.7428664,    -90.1370,     27.9997,     -3.61,     7.647e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,1510,     0.041,     0.031,     1.349,     1.699
       1.7431997,    -90.1362,     27.9997,     -5.28,     1.266e-007,F:\Fish_GM\09-25\FL11269014344.png, 150,1546,     0.199,     0.052,     3.849,     2.910
       1.7435978,    -90.1353,     27.9997,     -4.33,     6.115e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,1589,     0.049,     0.031,     1.589,     1.589
       1.7450883,    -90.1300,     27.9996,     -4.92,     7.306e-008,F:\Fish_GM\09-25\FL11269014344.png, 150,1750,     0.046,     0.030,     1.529,     1.489
       1.7483197,    -90.1194,     27.9996,     -1.34,     1.151e-007,F:\Fish_GM\09-25\FL11269014451.png, 151,  99,     0.036,     0.024,     1.492,     1.566
       1.7502547,    -90.1132,     27.9996,    -12.93,     2.151e-008,F:\Fish_GM\09-25\FL11269014451.png, 151, 308,     0.049,     0.039,     1.274,     1.771
       1.7510881,    -90.1106,     27.9996,     -2.17,     1.294e-007,F:\Fish_GM\09-25\FL11269014451.png, 151, 398,     0.044,     0.031,     1.426,     1.498
       1.7521619,    -90.1079,     27.9996,     -4.57,     7.430e-008,F:\Fish_GM\09-25\FL11269014451.png, 151, 514,     0.045,     0.035,     1.280,     1.401
       1.7537544,    -90.1026,     27.9995,     -7.43,     4.285e-008,F:\Fish_GM\09-25\FL11269014451.png, 151, 686,     0.036,     0.033,     1.103,     1.355
       1.7537731,    -90.1026,     27.9995,     -1.10,     1.157e-007,F:\Fish_GM\09-25\FL11269014451.png, 151, 688,     0.059,     0.040,     1.467,     1.589
       1.7560600,    -90.0946,     27.9996,     -4.21,     1.102e-007,F:\Fish_GM\09-25\FL11269014451.png, 151, 935,     0.053,     0.037,     1.432,     1.903
       1.7575411,    -90.0902,     27.9996,     -3.37,     4.676e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1095,     0.045,     0.035,     1.297,     1.347
       1.7580597,    -90.0893,     27.9996,     -1.10,     6.277e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1151,     0.051,     0.038,     1.330,     1.365
       1.7580875,    -90.0884,     27.9996,     -3.01,     4.970e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1154,     0.043,     0.034,     1.296,     1.550
       1.7582078,    -90.0884,     27.9996,     -3.01,     4.381e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1167,     0.037,     0.032,     1.150,     1.310
       1.7586800,    -90.0876,     27.9996,     -6.12,     4.481e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1218,     0.040,     0.033,     1.215,     1.285
       1.7594669,    -90.0840,     27.9997,     -4.68,     6.509e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1303,     0.042,     0.033,     1.283,     1.336
       1.7607169,    -90.0805,     27.9997,     -4.09,     4.217e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1438,     0.045,     0.034,     1.316,     1.374
       1.7613650,    -90.0788,     27.9996,     -3.85,     4.631e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1508,     0.035,     0.032,     1.075,     1.396
       1.7614111,    -90.0788,     27.9996,     -4.45,     4.497e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1513,     0.041,     0.033,     1.218,     1.349
       1.7629758,    -90.0725,     27.9996,    -12.22,     1.922e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1682,     0.055,     0.040,     1.379,     1.590
       1.7626056,    -90.0743,     27.9996,     -1.82,     5.581e-008,F:\Fish_GM\09-25\FL11269014451.png, 151,1642,     0.045,     0.032,     1.405,     1.472
       1.7600967,    -90.0823,     27.9996,     -1.70,     1.011e-007,F:\Fish_GM\09-25\FL11269014451.png, 151,1371,     0.033,     0.031,     1.066,     1.287
       1.7516711,    -90.1088,     27.9996,     -1.34,     1.156e-007,F:\Fish_GM\09-25\FL11269014451.png, 151, 461,     0.031,     0.028,     1.085,     1.698
       1.7668367,    -90.0610,     27.9995,     -1.22,     8.391e-008,F:\Fish_GM\09-25\FL11269014558.png, 152,  99,     0.038,     0.032,     1.171,     1.645
       1.7670775,    -90.0601,     27.9996,     -2.17,     8.188e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 125,     0.041,     0.030,     1.346,     1.447
       1.7675311,    -90.0592,     27.9995,     -2.41,     4.746e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 174,     0.042,     0.033,     1.261,     1.302
       1.7675589,    -90.0583,     27.9995,     -1.70,     4.912e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 177,     0.042,     0.033,     1.268,     1.261
       1.7682533,    -90.0556,     27.9995,     -7.55,     2.750e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 252,     0.039,     0.037,     1.058,     1.294
       1.7679569,    -90.0574,     27.9995,     -1.46,     7.613e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 220,     0.057,     0.035,     1.635,     1.999
       1.7715772,    -90.0450,     27.9995,     -3.01,     4.769e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 611,     0.045,     0.033,     1.375,     1.527
       1.7717161,    -90.0450,     27.9995,    -10.30,     2.170e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 626,     0.059,     0.039,     1.534,     1.633
       1.7739194,    -90.0388,     27.9996,     -2.05,     4.713e-008,F:\Fish_GM\09-25\FL11269014558.png, 152, 864,     0.037,     0.030,     1.230,     1.246
       1.7771694,    -90.0281,     27.9996,     -1.82,     1.121e-007,F:\Fish_GM\09-25\FL11269014558.png, 152,1215,     0.040,     0.030,     1.305,     1.331
