time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
       2.8842336,    -88.6243,     30.0279,     -7.88,     3.996e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 257,     0.061,     0.055,     1.110,     1.307
       2.8851689,    -88.6244,     30.0302,     -4.42,     6.366e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 358,     0.047,     0.044,     1.076,     1.261
       2.8852706,    -88.6244,     30.0310,     -3.73,     8.253e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 369,     0.052,     0.043,     1.206,     1.306
       2.8853261,    -88.6244,     30.0310,     -6.08,     4.937e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 375,     0.052,     0.047,     1.108,     1.293
       2.8852614,    -88.6244,     30.0310,     -7.75,     4.274e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 368,     0.065,     0.053,     1.225,     1.264
       2.8852892,    -88.6244,     30.0310,    -10.38,     2.038e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 371,     0.064,     0.059,     1.078,     1.225
       2.8856781,    -88.6244,     30.0317,     -6.64,     5.059e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 413,     0.066,     0.050,     1.316,     1.493
       2.8858075,    -88.6244,     30.0317,     -5.25,     6.578e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 427,     0.061,     0.048,     1.255,     1.435
       2.8859558,    -88.6244,     30.0324,     -4.01,     7.534e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 443,     0.057,     0.046,     1.244,     1.329
       2.8859928,    -88.6244,     30.0324,     -4.14,     7.119e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 447,     0.058,     0.046,     1.266,     1.228
       2.8861872,    -88.6244,     30.0332,     -3.45,     7.630e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 468,     0.045,     0.039,     1.140,     1.324
       2.8855575,    -88.6244,     30.0310,     -2.76,     9.409e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 400,     0.043,     0.035,     1.227,     1.390
       2.8855114,    -88.6244,     30.0310,     -6.64,     4.055e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 395,     0.054,     0.049,     1.100,     1.203
       2.8854003,    -88.6244,     30.0310,     -3.31,     9.434e-008,F:\Fish_GM\10-04\FL11278025254.png, 267, 383,     0.046,     0.042,     1.090,     1.416
       2.8916589,    -88.6242,     30.0475,     -5.94,     7.029e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1059,     0.054,     0.047,     1.158,     1.390
       2.8952236,    -88.6240,     30.0573,     -1.93,     1.551e-007,F:\Fish_GM\10-04\FL11278025254.png, 267,1444,     0.040,     0.033,     1.222,     1.458
       2.8954086,    -88.6240,     30.0581,     -5.53,     6.241e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1464,     0.055,     0.047,     1.176,     1.480
       2.8957792,    -88.6240,     30.0596,     -7.61,     3.996e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1504,     0.057,     0.053,     1.087,     1.250
       2.8957975,    -88.6240,     30.0596,     -4.01,     9.380e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1506,     0.053,     0.047,     1.133,     1.325
       2.8959272,    -88.6240,     30.0596,     -7.47,     4.073e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1520,     0.063,     0.055,     1.152,     1.214
       2.8960197,    -88.6239,     30.0603,     -5.67,     6.150e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1530,     0.059,     0.051,     1.146,     1.261
       2.8965014,    -88.6239,     30.0611,     -5.81,     6.636e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1582,     0.060,     0.053,     1.131,     1.408
       2.8962975,    -88.6239,     30.0611,     -5.11,     6.547e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1560,     0.052,     0.049,     1.064,     1.200
       2.8967606,    -88.6239,     30.0618,     -4.70,     8.376e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1610,     0.063,     0.053,     1.197,     1.366
       2.8968344,    -88.6239,     30.0618,     -4.70,     8.122e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1618,     0.054,     0.051,     1.046,     1.367
       2.8971772,    -88.6239,     30.0633,     -5.81,     6.518e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1655,     0.058,     0.054,     1.073,     1.289
       2.8980475,    -88.6239,     30.0648,     -7.61,     4.731e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1749,     0.065,     0.059,     1.089,     1.348
       2.8992511,    -88.6238,     30.0685,     -4.42,     8.405e-008,F:\Fish_GM\10-04\FL11278025254.png, 267,1879,     0.056,     0.053,     1.060,     1.243
       2.9039636,    -88.6236,     30.0811,     -4.21,     1.807e-007,F:\Fish_GM\10-04\FL11278025401.png, 268, 388,     0.075,     0.062,     1.209,     1.483
       2.9047414,    -88.6236,     30.0826,     -4.21,     1.356e-007,F:\Fish_GM\10-04\FL11278025401.png, 268, 472,     0.071,     0.061,     1.171,     1.233
       2.9047878,    -88.6236,     30.0826,     -4.33,     1.276e-007,F:\Fish_GM\10-04\FL11278025401.png, 268, 477,     0.062,     0.057,     1.078,     1.221
       2.9048711,    -88.6236,     30.0840,     -4.92,     1.169e-007,F:\Fish_GM\10-04\FL11278025401.png, 268, 486,     0.076,     0.061,     1.244,     1.426
       2.9048061,    -88.6236,     30.0826,     -1.70,     2.823e-007,F:\Fish_GM\10-04\FL11278025401.png, 268, 479,     0.047,     0.044,     1.083,     1.261
       2.9049636,    -88.6236,     30.0840,     -6.24,     8.497e-008,F:\Fish_GM\10-04\FL11278025401.png, 268, 496,     0.068,     0.060,     1.125,     1.403
       2.9049822,    -88.6236,     30.0840,     -4.33,     1.291e-007,F:\Fish_GM\10-04\FL11278025401.png, 268, 498,     0.067,     0.057,     1.168,     1.296
       2.9036303,    -88.6236,     30.0804,     -6.84,     7.672e-008,F:\Fish_GM\10-04\FL11278025401.png, 268, 352,     0.081,     0.073,     1.114,     1.239
       2.9601353,    -88.6491,     30.1788,     -2.05,     2.838e-007,F:\Fish_GM\10-04\FL11278025721.png, 271, 455,     0.072,     0.058,     1.240,     1.543
       2.9602558,    -88.6491,     30.1788,     -1.58,     4.333e-007,F:\Fish_GM\10-04\FL11278025721.png, 271, 468,     0.077,     0.053,     1.457,     1.880
       2.9603761,    -88.6491,     30.1788,     -2.53,     2.423e-007,F:\Fish_GM\10-04\FL11278025721.png, 271, 481,     0.074,     0.055,     1.354,     1.497
       2.9604131,    -88.6491,     30.1788,     -4.09,     1.292e-007,F:\Fish_GM\10-04\FL11278025721.png, 271, 485,     0.083,     0.069,     1.209,     1.650
       2.9596631,    -88.6479,     30.1811,     -2.29,     2.300e-007,F:\Fish_GM\10-04\FL11278025721.png, 271, 404,     0.062,     0.054,     1.142,     1.276
       2.9597281,    -88.6479,     30.1811,     -3.25,     1.835e-007,F:\Fish_GM\10-04\FL11278025721.png, 271, 411,     0.076,     0.066,     1.167,     1.312
       2.9652553,    -88.6505,     30.1651,     -2.41,     1.942e-007,F:\Fish_GM\10-04\FL11278025721.png, 271,1008,     0.060,     0.044,     1.364,     1.619
       2.9651997,    -88.6505,     30.1651,     -1.34,     3.415e-007,F:\Fish_GM\10-04\FL11278025721.png, 271,1002,     0.060,     0.044,     1.369,     1.446
       2.9658108,    -88.6504,     30.1635,     -2.77,     1.462e-007,F:\Fish_GM\10-04\FL11278025721.png, 271,1068,     0.070,     0.054,     1.289,     1.524
       2.9667644,    -88.6503,     30.1603,     -3.37,     1.363e-007,F:\Fish_GM\10-04\FL11278025721.png, 271,1171,     0.095,     0.054,     1.777,     2.007
       2.9674958,    -88.6502,     30.1579,     -6.12,     4.442e-008,F:\Fish_GM\10-04\FL11278025721.png, 271,1250,     0.102,     0.072,     1.400,     1.520
       2.9678292,    -88.6502,     30.1571,     -4.21,     7.205e-008,F:\Fish_GM\10-04\FL11278025721.png, 271,1286,     0.063,     0.050,     1.270,     1.580
       3.0415089,    -88.6516,     29.9368,     -1.10,     7.163e-007,F:\Fish_GM\10-04\FL11278030147.png, 275,1244,     0.085,     0.050,     1.705,     1.888
       3.0800800,    -88.6261,     29.8297,     -5.28,     1.184e-007,F:\Fish_GM\10-04\FL11278030401.png, 277,1410,     0.086,     0.069,     1.235,     1.378
       3.0853297,    -88.6264,     29.8149,     -2.65,     1.848e-007,F:\Fish_GM\10-04\FL11278030401.png, 277,1977,     0.073,     0.063,     1.154,     1.319
       3.0851536,    -88.6264,     29.8149,     -1.34,     3.016e-007,F:\Fish_GM\10-04\FL11278030401.png, 277,1958,     0.067,     0.056,     1.204,     1.278
       3.1366683,    -88.6751,     29.9019,     -3.85,     7.005e-008,F:\Fish_GM\10-04\FL11278030721.png, 280,1522,     0.058,     0.047,     1.244,     1.308
       3.1612683,    -88.6742,     29.9692,     -1.65,     1.912e-007,F:\Fish_GM\10-04\FL11278030934.png, 282, 179,     0.040,     0.034,     1.168,     1.276
       3.1750822,    -88.6749,     30.0069,     -7.57,     9.283e-008,F:\Fish_GM\10-04\FL11278030934.png, 282,1671,     0.116,     0.081,     1.442,     1.595
       3.2102369,    -88.6745,     30.1015,     -3.13,     7.360e-008,F:\Fish_GM\10-04\FL11278031147.png, 284,1468,     0.039,     0.033,     1.189,     1.304
       3.2104778,    -88.6746,     30.1023,     -3.13,     1.207e-007,F:\Fish_GM\10-04\FL11278031147.png, 284,1494,     0.048,     0.034,     1.412,     1.526
       3.2108758,    -88.6746,     30.1038,     -2.41,     1.062e-007,F:\Fish_GM\10-04\FL11278031147.png, 284,1537,     0.038,     0.030,     1.269,     1.552
       3.2106722,    -88.6746,     30.1038,     -2.29,     1.007e-007,F:\Fish_GM\10-04\FL11278031147.png, 284,1515,     0.037,     0.029,     1.289,     1.485
       3.2085333,    -88.6745,     30.0977,     -1.70,     1.584e-007,F:\Fish_GM\10-04\FL11278031147.png, 284,1284,     0.033,     0.026,     1.253,     1.480
