time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
20.365245,-88.7632,27.9969,-2.77,6.53E-08,F:\Fish_GM\10-01\FL11274202057.png,48,1735,     0.026,     0.020,     1.303,     1.405
20.365263,-88.7632,27.9969,-5.64,4.26E-08,F:\Fish_GM\10-01\FL11274202057.png,48,1737,     0.035,     0.030,     1.175,     1.436
20.366189,-88.7669,27.9968,-8.99,2.56E-08,F:\Fish_GM\10-01\FL11274202057.png,48,1837,     0.038,     0.031,     1.237,     1.473
20.390011,-88.8479,27.9951,-8.51,2.86E-08,F:\Fish_GM\10-01\FL11274202310.png,50,410,     0.040,     0.031,     1.265,     1.343
20.400381,-88.8823,27.9953,-9.95,1.84E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1530,     0.039,     0.030,     1.301,     1.427
20.399899,-88.8805,27.9952,-9.71,1.98E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1478,     0.035,     0.030,     1.154,     1.327
20.40251,-88.8897,27.996,-5.76,5.16E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1760,     0.046,     0.032,     1.456,     1.661
20.402464,-88.8897,27.996,-3.85,4.89E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1755,     0.035,     0.028,     1.247,     1.316
20.40314,-88.8915,27.9962,-5.16,5.83E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1828,     0.044,     0.031,     1.417,     1.704
20.403307,-88.8924,27.9963,-11.98,1.68E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1846,     0.041,     0.036,     1.141,     1.488
20.403992,-88.8943,27.9965,-7.43,2.97E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1920,     0.040,     0.032,     1.238,     1.400
20.404649,-88.8961,27.9967,-6.36,3.66E-08,F:\Fish_GM\10-01\FL11274202310.png,50,1991,     0.040,     0.032,     1.249,     1.325
20.405964,-88.9007,27.9972,-6.36,3.62E-08,F:\Fish_GM\10-01\FL11274202417.png,51,133,     0.038,     0.031,     1.224,     1.372
20.406029,-88.9007,27.9972,-8.03,3.67E-08,F:\Fish_GM\10-01\FL11274202417.png,51,140,     0.049,     0.034,     1.460,     1.548
20.406899,-88.9034,27.9975,-4.57,5.21E-08,F:\Fish_GM\10-01\FL11274202417.png,51,234,     0.042,     0.031,     1.343,     1.424
20.407825,-88.9062,27.9977,-7.08,3.30E-08,F:\Fish_GM\10-01\FL11274202417.png,51,334,     0.040,     0.033,     1.215,     1.322
20.408149,-88.9071,27.9978,-6,3.34E-08,F:\Fish_GM\10-01\FL11274202417.png,51,369,     0.036,     0.031,     1.177,     1.271
20.408158,-88.9071,27.9978,-3.61,4.83E-08,F:\Fish_GM\10-01\FL11274202417.png,51,370,     0.032,     0.027,     1.194,     1.243
20.408741,-88.9098,27.998,-4.57,4.38E-08,F:\Fish_GM\10-01\FL11274202417.png,51,433,     0.035,     0.029,     1.197,     1.366
20.411158,-88.9171,27.9985,-3.61,4.84E-08,F:\Fish_GM\10-01\FL11274202417.png,51,694,     0.033,     0.029,     1.150,     1.247
20.411213,-88.9171,27.9985,-3.61,5.99E-08,F:\Fish_GM\10-01\FL11274202417.png,51,700,     0.040,     0.030,     1.332,     1.487
20.410093,-88.9144,27.9984,-5.4,4.17E-08,F:\Fish_GM\10-01\FL11274202417.png,51,579,     0.041,     0.032,     1.265,     1.307
20.409945,-88.9135,27.9983,-4.33,4.48E-08,F:\Fish_GM\10-01\FL11274202417.png,51,563,     0.034,     0.029,     1.175,     1.324
20.412778,-88.9235,27.9989,-5.64,4.36E-08,F:\Fish_GM\10-01\FL11274202417.png,51,869,     0.042,     0.033,     1.285,     1.361
20.412972,-88.9235,27.9989,-5.76,3.95E-08,F:\Fish_GM\10-01\FL11274202417.png,51,890,     0.042,     0.033,     1.259,     1.311
20.41325,-88.9245,27.9989,-7.55,3.58E-08,F:\Fish_GM\10-01\FL11274202417.png,51,920,     0.044,     0.035,     1.245,     1.373
20.413491,-88.9254,27.9989,-4.57,4.63E-08,F:\Fish_GM\10-01\FL11274202417.png,51,946,     0.038,     0.031,     1.214,     1.274
20.413667,-88.9254,27.9989,-5.52,4.53E-08,F:\Fish_GM\10-01\FL11274202417.png,51,965,     0.043,     0.036,     1.218,     1.356
20.414,-88.9272,27.999,-6.72,4.03E-08,F:\Fish_GM\10-01\FL11274202417.png,51,1001,     0.048,     0.034,     1.436,     1.458
20.414454,-88.9291,27.9991,-5.52,4.45E-08,F:\Fish_GM\10-01\FL11274202417.png,51,1050,     0.040,     0.033,     1.222,     1.399
20.414843,-88.93,27.9991,-5.64,3.82E-08,F:\Fish_GM\10-01\FL11274202417.png,51,1092,     0.039,     0.033,     1.194,     1.238
20.429406,-88.9777,28,-4.33,8.38E-08,F:\Fish_GM\10-01\FL11274202523.png,52,665,     0.073,     0.038,     1.925,     1.899
20.439054,-88.9991,28.0187,-4.45,4.24E-08,F:\Fish_GM\10-01\FL11274202523.png,52,1707,     0.042,     0.033,     1.260,     1.303
20.439332,-88.9991,28.0187,-7.08,4.54E-08,F:\Fish_GM\10-01\FL11274202523.png,52,1737,     0.057,     0.039,     1.465,     1.573
20.445174,-88.9994,28.0347,-5.4,5.20E-08,F:\Fish_GM\10-01\FL11274202630.png,53,368,     0.044,     0.033,     1.333,     1.484
20.464774,-88.9999,28.0861,-8.75,3.29E-08,F:\Fish_GM\10-01\FL11274202737.png,54,485,     0.047,     0.037,     1.274,     1.465
20.464839,-88.9999,28.0861,-6.6,4.87E-08,F:\Fish_GM\10-01\FL11274202737.png,54,492,     0.053,     0.038,     1.382,     1.452
20.531825,-89.0012,28.2726,-8.63,5.11E-08,F:\Fish_GM\10-01\FL11274203057.png,57,1727,     0.060,     0.043,     1.389,     1.736
20.53351,-89.0013,28.2781,-6.48,4.72E-08,F:\Fish_GM\10-01\FL11274203057.png,57,1909,     0.050,     0.039,     1.278,     1.321
20.573183,-89.0011,28.389,-6.36,5.70E-08,F:\Fish_GM\10-01\FL11274203417.png,60,194,     0.048,     0.039,     1.231,     1.515
20.573266,-89.0011,28.389,-4.45,5.91E-08,F:\Fish_GM\10-01\FL11274203417.png,60,203,     0.043,     0.037,     1.162,     1.249
20.643539,-89.0008,28.586,-4.21,9.62E-08,F:\Fish_GM\10-01\FL11274203737.png,63,1793,     0.055,     0.043,     1.292,     1.465
21.654296,-90.0004,28.7102,-9.11,8.29E-08,F:\Fish_GM\10-01\FL11274213913.png,117,69,     0.125,     0.079,     1.576,     1.799
1.0357911,-89.999,28.8611,-6.36,2.58E-07,F:\Fish_GM\10-01\FL11275010140.png,130,854,     0.244,     0.156,     1.562,     2.062
1.1781417,-90.0029,28.4155,-4.92,1.04E-07,F:\Fish_GM\10-01\FL11275011033.png,138,229,     0.079,     0.048,     1.635,     1.707
1.3842094,-89.7654,27.9976,-3.25,2.62E-07,F:\Fish_GM\10-01\FL11275012247.png,149,486,     0.165,     0.051,     3.229,     3.312
1.4487694,-89.5692,27.9977,-6.14,4.02E-08,F:\Fish_GM\10-01\FL11275012607.png,152,1459,     0.038,     0.031,     1.231,     1.348
1.44901,-89.5683,27.9977,-3.75,5.58E-08,F:\Fish_GM\10-01\FL11275012607.png,152,1485,     0.036,     0.030,     1.232,     1.328
1.4491119,-89.5683,27.9977,-3.75,5.95E-08,F:\Fish_GM\10-01\FL11275012607.png,152,1496,     0.036,     0.030,     1.179,     1.309
1.4509172,-89.5624,27.9978,-7.94,3.61E-08,F:\Fish_GM\10-01\FL11275012607.png,152,1691,     0.038,     0.033,     1.178,     1.463
1.4511211,-89.5615,27.9978,-7.1,3.90E-08,F:\Fish_GM\10-01\FL11275012607.png,152,1713,     0.040,     0.033,     1.203,     1.435
1.4912478,-89.5023,28.059,-3.37,7.03E-08,F:\Fish_GM\10-01\FL11275012927.png,155,47,     0.037,     0.027,     1.344,     1.394
1.6727247,-89.5,28.5253,-3.97,1.46E-07,F:\Fish_GM\10-01\FL11275013927.png,164,1648,     0.097,     0.042,     2.340,     2.470
1.6728358,-89.5,28.5253,-13.77,8.16E-08,F:\Fish_GM\10-01\FL11275013927.png,164,1660,     0.285,     0.096,     2.972,     3.426
1.6736136,-89.5,28.5274,-11.14,3.01E-08,F:\Fish_GM\10-01\FL11275013927.png,164,1744,     0.064,     0.042,     1.512,     1.780
1.6745303,-89.5,28.5296,-10.9,3.74E-08,F:\Fish_GM\10-01\FL11275013927.png,164,1843,     0.068,     0.046,     1.490,     1.882
1.6732433,-89.5,28.526,-2.65,7.69E-08,F:\Fish_GM\10-01\FL11275013927.png,164,1704,     0.032,     0.021,     1.518,     1.404
1.7447194,-89.4995,28.711,-7.32,4.31E-08,F:\Fish_GM\10-01\FL11275014353.png,168,1424,     0.045,     0.037,     1.235,     1.396
1.7448028,-89.4996,28.7118,-11.26,2.75E-08,F:\Fish_GM\10-01\FL11275014353.png,168,1433,     0.053,     0.044,     1.205,     1.512
1.7449508,-89.4996,28.7118,-17.12,1.68E-08,F:\Fish_GM\10-01\FL11275014353.png,168,1449,     0.126,     0.064,     1.953,     2.055
2.0655194,-89.0179,28.8076,-3.73,3.72E-07,F:\Fish_GM\10-01\FL11275020312.png,184,1308,     0.164,     0.075,     2.191,     2.569
2.2579122,-89.0017,28.1946,-9.35,3.85E-08,F:\Fish_GM\10-01\FL11275021525.png,195,88,     0.050,     0.037,     1.342,     1.698
2.2687447,-89.0013,28.1599,-5.04,5.44E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1258,     0.047,     0.040,     1.193,     1.232
2.2688189,-89.0013,28.159,-5.04,6.41E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1266,     0.052,     0.041,     1.257,     1.428
2.2688375,-89.0013,28.159,-2.53,7.69E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1268,     0.030,     0.019,     1.554,     1.294
2.2687911,-89.0013,28.159,-2.77,7.14E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1263,     0.037,     0.024,     1.579,     1.294
2.2686614,-89.0013,28.1599,-4.45,6.13E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1249,     0.047,     0.039,     1.193,     1.333
2.2690225,-89.0013,28.159,-2.53,7.90E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1288,     0.030,     0.020,     1.535,     1.336
2.2690133,-89.0013,28.159,-4.8,5.06E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1287,     0.043,     0.039,     1.119,     1.215
2.2690503,-89.0013,28.159,-4.57,6.05E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1291,     0.046,     0.038,     1.217,     1.299
2.2691058,-89.0013,28.1581,-3.49,6.58E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1297,     0.039,     0.033,     1.162,     1.404
2.2691522,-89.0013,28.1581,-2.77,6.56E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1302,     0.035,     0.023,     1.561,     1.238
2.2693281,-89.0013,28.1581,-2.89,8.32E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1321,     0.048,     0.032,     1.527,     1.406
2.2699022,-89.0012,28.1563,-1.93,9.79E-08,F:\Fish_GM\10-01\FL11275021525.png,195,1383,     0.023,     0.013,     1.738,     1.425
2.3056864,-89.0014,28.0409,-4.68,5.49E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1248,     0.049,     0.038,     1.289,     1.381
2.3057142,-89.0014,28.0409,-6.96,4.57E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1251,     0.053,     0.040,     1.305,     1.513
2.3057697,-89.0014,28.04,-3.25,7.28E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1257,     0.045,     0.032,     1.392,     1.298
2.3059919,-89.0014,28.04,-7.08,4.22E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1281,     0.049,     0.038,     1.293,     1.324
2.3061308,-89.0014,28.0391,-6,4.43E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1296,     0.043,     0.038,     1.127,     1.296
2.3065567,-89.0014,28.0382,-4.8,7.67E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1342,     0.062,     0.040,     1.544,     1.587
2.3066031,-89.0014,28.0382,-7.43,3.78E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1347,     0.047,     0.039,     1.187,     1.372
2.3066864,-89.0014,28.0373,-6.48,5.41E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1356,     0.053,     0.039,     1.343,     1.454
2.3067419,-89.0014,28.0373,-8.27,3.51E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1362,     0.052,     0.039,     1.328,     1.424
2.306955,-89.0014,28.0373,-6.12,3.79E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1385,     0.045,     0.036,     1.236,     1.204
2.3070844,-89.0014,28.0365,-6.48,4.17E-08,F:\Fish_GM\10-01\FL11275021739.png,197,1399,     0.043,     0.036,     1.199,     1.334
2.3528497,-88.8789,28.0008,-5.52,4.44E-08,F:\Fish_GM\10-01\FL11275022059.png,200,342,     0.042,     0.031,     1.354,     1.417
2.3574697,-88.8641,28.0004,-3.61,6.20E-08,F:\Fish_GM\10-01\FL11275022059.png,200,841,     0.037,     0.028,     1.314,     1.592
2.3584511,-88.8614,28.0004,-4.68,5.60E-08,F:\Fish_GM\10-01\FL11275022059.png,200,947,     0.048,     0.031,     1.565,     1.573
2.3586178,-88.8606,28.0003,-3.25,5.32E-08,F:\Fish_GM\10-01\FL11275022059.png,200,965,     0.033,     0.026,     1.269,     1.330
2.3589789,-88.8597,28.0003,-5.04,5.05E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1004,     0.040,     0.031,     1.294,     1.510
2.3598583,-88.8562,28.0002,-9.47,2.40E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1099,     0.042,     0.034,     1.207,     1.463
2.3627469,-88.8484,28,-4.68,4.70E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1411,     0.042,     0.030,     1.405,     1.391
2.3628581,-88.8484,28,-4.92,4.28E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1423,     0.037,     0.029,     1.268,     1.370
2.3647839,-88.8414,27.9999,-3.01,5.70E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1631,     0.036,     0.025,     1.473,     1.559
2.36533,-88.8397,27.9999,-2.77,5.74E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1690,     0.029,     0.024,     1.186,     1.531
2.3660153,-88.8371,27.9998,-3.49,5.05E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1764,     0.031,     0.026,     1.208,     1.400
2.3662561,-88.8362,27.9998,-3.73,4.52E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1790,     0.034,     0.028,     1.221,     1.296
2.3668022,-88.8354,27.9998,-4.45,4.11E-08,F:\Fish_GM\10-01\FL11275022059.png,200,1849,     0.038,     0.029,     1.305,     1.266
2.4101972,-88.7013,27.999,-8.75,3.17E-08,F:\Fish_GM\10-01\FL11275022419.png,203,536,     0.049,     0.036,     1.379,     1.551
2.4115489,-88.697,27.9991,-4.21,7.67E-08,F:\Fish_GM\10-01\FL11275022419.png,203,682,     0.057,     0.032,     1.800,     1.961
2.4124006,-88.6936,27.9991,-4.8,4.75E-08,F:\Fish_GM\10-01\FL11275022419.png,203,774,     0.042,     0.035,     1.216,     1.361
2.4121878,-88.6945,27.9991,-7.43,2.64E-08,F:\Fish_GM\10-01\FL11275022419.png,203,751,     0.038,     0.033,     1.141,     1.289
2.4120397,-88.6953,27.9991,-4.92,4.28E-08,F:\Fish_GM\10-01\FL11275022419.png,203,735,     0.040,     0.030,     1.349,     1.401
2.4127525,-88.6927,27.9991,-3.73,4.98E-08,F:\Fish_GM\10-01\FL11275022419.png,203,812,     0.038,     0.029,     1.302,     1.416
2.4231128,-88.6611,27.9988,-11.5,1.81E-08,F:\Fish_GM\10-01\FL11275022419.png,203,1931,     0.062,     0.044,     1.424,     1.587
2.4223814,-88.6637,27.9988,-2.77,5.72E-08,F:\Fish_GM\10-01\FL11275022419.png,203,1852,     0.036,     0.026,     1.381,     1.407
2.4226128,-88.6628,27.9988,-5.88,3.86E-08,F:\Fish_GM\10-01\FL11275022419.png,203,1877,     0.042,     0.033,     1.265,     1.264
2.4195019,-88.6722,27.9989,-8.87,2.81E-08,F:\Fish_GM\10-01\FL11275022419.png,203,1541,     0.047,     0.036,     1.318,     1.506
2.4192706,-88.6731,27.9989,-4.92,4.16E-08,F:\Fish_GM\10-01\FL11275022419.png,203,1516,     0.038,     0.031,     1.216,     1.334
2.4177244,-88.6782,27.999,-4.33,4.53E-08,F:\Fish_GM\10-01\FL11275022419.png,203,1349,     0.037,     0.031,     1.177,     1.300
2.4260756,-88.6525,27.9987,-5.52,4.87E-08,F:\Fish_GM\10-01\FL11275022525.png,204,251,     0.045,     0.032,     1.392,     1.477
2.4258997,-88.6525,27.9987,-8.03,2.78E-08,F:\Fish_GM\10-01\FL11275022525.png,204,232,     0.046,     0.037,     1.238,     1.295
2.44912,-88.5791,27.999,-13.77,1.47E-08,F:\Fish_GM\10-01\FL11275022632.png,205,740,     0.062,     0.045,     1.386,     1.851
2.4560919,-88.5572,27.9991,-10.9,1.98E-08,F:\Fish_GM\10-01\FL11275022632.png,205,1493,     0.042,     0.037,     1.146,     1.407
2.4583508,-88.5502,27.9991,-8.15,3.23E-08,F:\Fish_GM\10-01\FL11275022632.png,205,1737,     0.042,     0.035,     1.195,     1.588
2.4641467,-88.5316,27.9991,-2.41,8.30E-08,F:\Fish_GM\10-01\FL11275022739.png,206,363,     0.040,     0.022,     1.794,     1.793
2.4928761,-88.4999,28.054,-5.88,4.57E-08,F:\Fish_GM\10-01\FL11275022845.png,207,1466,     0.045,     0.032,     1.384,     1.410
2.4936167,-88.4999,28.0554,-7.79,4.01E-08,F:\Fish_GM\10-01\FL11275022845.png,207,1546,     0.044,     0.034,     1.292,     1.606
2.4902281,-88.5002,28.047,-3.85,4.94E-08,F:\Fish_GM\10-01\FL11275022845.png,207,1180,     0.036,     0.028,     1.287,     1.463
2.5303269,-88.4998,28.1547,-5.4,5.79E-08,F:\Fish_GM\10-01\FL11275023059.png,209,1511,     0.047,     0.032,     1.447,     1.583
2.5542325,-88.4994,28.2196,-10.78,2.21E-08,F:\Fish_GM\10-01\FL11275023312.png,211,93,     0.046,     0.036,     1.283,     1.379
2.5857767,-88.499,28.3031,-4.57,4.72E-08,F:\Fish_GM\10-01\FL11275023419.png,212,1500,     0.034,     0.030,     1.142,     1.286
2.6375783,-88.4995,28.4434,-12.46,1.92E-08,F:\Fish_GM\10-01\FL11275023739.png,215,1095,     0.061,     0.040,     1.531,     1.900
2.6370967,-88.4995,28.4419,-3.25,4.47E-08,F:\Fish_GM\10-01\FL11275023739.png,215,1043,     0.033,     0.019,     1.736,     1.428
